Date,Name,SO
20230614,Peter Lambert,2
20230614,Drew Smyly,4
20230614,Michael Fulmer,2
20230614,Mark Leiter Jr.,1
20230614,Adbert Alzolay,1
20230614,Osvaldo Bido,6
20230614,Roansy Contreras,1
20230614,Yohan Ramirez,1
20230614,Angel Perdomo,2
20230614,Colin Holderman,1
20230614,Jose Hernandez,0
20230614,Reese Olson,2
20230614,Tyler Holton,0
20230614,Brendan White,3
20230614,Braden Bristo,1
20230614,Spencer Strider,6
20230614,Jesse Chavez,0
20230614,Kirby Yates,2
20230614,A.J. Minter,0
20230614,Nick Anderson,1
20230614,Raisel Iglesias,1
20230614,Michael Lorenzen,3
20230614,Jason Foley,1
20230614,José Cisnero,2
20230614,Chasen Shreve,1
20230614,Dylan Dodd,2
20230614,Collin McHugh,4
20230614,Joe Jiménez,1
20230614,A.J. Minter,1
20230614,Framber Valdez,6
20230614,Hector Neris,2
20230614,Ryan Pressly,0
20230614,Josiah Gray,5
20230614,Jordan Weems,1
20230614,Hunter Harvey,1
20230614,Daniel Lynch IV,3
20230614,Nick Wittgren,2
20230614,Jose Cuas,3
20230614,Ben Lively,4
20230614,Alex Young,0
20230614,Buck Farmer,0
20230614,Fernando Cruz,1
20230614,Daniel Duarte,0
20230614,Alexis Díaz,1
20230614,Clayton Kershaw,5
20230614,Yency Almonte,1
20230614,Alex Vesia,1
20230614,Brusdar Graterol,0
20230614,Tayler Scott,1
20230614,Victor González,0
20230614,Mike Clevinger,5
20230614,Gregory Santos,1
20230614,Aaron Bummer,1
20230614,Joe Kelly,1
20230614,Reynaldo López,0
20230614,Keynan Middleton,1
20230614,Kendall Graveman,0
20230614,Bailey Ober,7
20230614,Brock Stewart,3
20230614,Jhoan Duran,1
20230614,Griffin Jax,1
20230614,Colin Rea,4
20230614,Hoby Milner,1
20230614,Bryse Wilson,1
20230614,Tyson Miller,1
20230614,Justin Verlander,6
20230614,Jeff Brigham,1
20230614,Brooks Raley,0
20230614,Adam Ottavino,1
20230614,David Robertson,1
20230614,Dominic Leone,1
20230614,Gerrit Cole,8
20230614,Jimmy Cordero,0
20230614,Ron Marinaccio,0
20230614,Tommy Kahnle,2
20230614,Albert Abreu,2
20230614,Nick Ramirez,0
20230614,Luis Medina,5
20230614,Sam Moll,1
20230614,Lucas Erceg,1
20230614,Sam Long,3
20230614,Tyler Glasnow,6
20230614,Ryan Thompson,2
20230614,Colin Poche,2
20230614,Jason Adam,1
20230614,Michael Wacha,5
20230614,Steven Wilson,1
20230614,Tim Hill,0
20230614,Aaron Civale,7
20230614,Nick Sandlin,0
20230614,Sam Hentges,0
20230614,Enyel De Los Santos,1
20230614,Xzavion Curry,0
20230614,Luis Castillo,6
20230614,Matt Brash,2
20230614,Andrés Muñoz,1
20230614,Justin Topa,1
20230614,Paul Sewald,1
20230614,Eury Pérez,6
20230614,Dylan Floro,2
20230614,Tanner Scott,1
20230614,A.J. Puk,0
20230614,Jordan Montgomery,7
20230614,Jordan Hicks,3
20230614,Giovanny Gallegos,2
20230614,Steven Matz,2
20230614,Anthony DeSclafani,7
20230614,Jakob Junis,3
20230614,Taylor Rogers,2
20230614,Ryan Walker,2
20230614,Tyler Rogers,1
20230614,Camilo Doval,2
20230614,Andrew Heaney,5
20230614,Grant Anderson,1
20230614,Josh Sborz,3
20230614,Will Smith,0
20230614,Reid Detmers,8
20230614,Jimmy Herget,0
20230614,Tucker Davidson,0
20230615,Ryne Nelson,5
20230615,Drey Jameson,3
20230615,Kyle Nelson,0
20230615,Miguel Castro,1
20230615,Andrew Chafin,1
20230615,Aaron Nola,9
20230615,Gregory Soto,1
20230615,Seranthony Domínguez,2
20230615,Craig Kimbrel,1
20230615,AJ Smith-Shawver,6
20230615,Michael Tonkin,6
20230615,Kyle Freeland,1
20230615,Matt Carasiti,0
20230615,Pierce Johnson,2
20230615,Brad Hand,1
20230615,Tyler Wells,8
20230615,Yennier Cano,1
20230615,Félix Bautista,2
20230615,Yusei Kikuchi,7
20230615,Yimi García,2
20230615,Tim Mayza,0
20230615,Nate Pearson,1
20230615,Erik Swanson,0
20230615,Marcus Stroman,5
20230615,Anthony Kay,1
20230615,Julian Merryweather,3
20230615,Michael Rucker,1
20230615,Johan Oviedo,8
20230615,Jose Hernandez,0
20230615,Yerry De Los Santos,2
20230615,Rob Zastryzny,1
20230615,Angel Perdomo,0
20230615,Cristian Javier,2
20230615,Bryan Abreu,0
20230615,Hector Neris,0
20230615,Ryan Pressly,2
20230615,Phil Maton,0
20230615,Matt Gage,2
20230615,MacKenzie Gore,4
20230615,Mason Thompson,1
20230615,Kyle Finnegan,3
20230615,Hunter Harvey,1
20230615,Carl Edwards Jr.,1
20230615,Michael Grove,7
20230615,Shelby Miller,2
20230615,Yency Almonte,2
20230615,Evan Phillips,4
20230615,Caleb Ferguson,1
20230615,Dylan Cease,10
20230615,Reynaldo López,0
20230615,Joe Kelly,1
20230615,Gregory Santos,2
20230615,Kendall Graveman,2
20230615,Aaron Bummer,1
20230615,Garrett Crochet,0
20230615,Sonny Gray,3
20230615,Jovani Moran,1
20230615,Emilio Pagán,3
20230615,Jorge López,0
20230615,Matthew Boyd,8
20230615,Will Vest,1
20230615,Jason Foley,1
20230615,Alex Lange,1
20230615,Paul Blackburn,9
20230615,Richard Lovelady,0
20230615,Austin Pruitt,0
20230615,Taj Bradley,11
20230615,Kevin Kelly,2
20230615,Jake Diekman,0
20230615,Robert Stephenson,1
20230615,Jason Adam,2
20230615,Pete Fairbanks,1
20230615,Ryan Weathers,2
20230615,Drew Carlton,3
20230615,Tom Cosgrove,0
20230615,Brent Honeywell Jr.,1
20230615,Nick Martinez,2
20230615,Luis García,0
20230615,Logan Allen,2
20230615,Nick Sandlin,1
20230615,Eli Morgan,0
20230615,Cody Morris,2
20230615,Trevor Stephan,1
20230615,Emmanuel Clase,1
20230615,Nathan Eovaldi,9
20230615,Brock Burke,2
20230615,Joe Barlow,0
20230615,Shohei Ohtani,3
20230615,Chris Devenski,1
20230615,José Soriano,2
20230615,Carlos Estévez,0
20230615,Jacob Webb,1
20230616,Zac Gallen,7
20230616,Andrew Chafin,1
20230616,Scott McGough,1
20230616,Touki Toussaint,2
20230616,Xzavion Curry,1
20230616,Enyel De Los Santos,3
20230616,Sam Hentges,0
20230616,Jared Shuster,2
20230616,Kirby Yates,3
20230616,Ben Heller,5
20230616,Dinelson Lamet,5
20230616,Peter Lambert,0
20230616,Jake Bird,1
20230616,Tanner Houck,2
20230616,Joe Jacques,2
20230616,Corey Kluber,1
20230616,Brennan Bernardino,0
20230616,Domingo Germán,1
20230616,Matt Krook,0
20230616,Albert Abreu,2
20230616,Nick Ramirez,2
20230616,Isiah Kiner-Falefa,0
20230616,Kyle Hendricks,1
20230616,Michael Fulmer,2
20230616,Anthony Kay,2
20230616,Javier Assad,2
20230616,Cole Irvin,4
20230616,Mike Baumann,0
20230616,Cionel Pérez,0
20230616,Reed Garrett,0
20230616,Keegan Akin,0
20230616,J.P. France,3
20230616,Seth Martinez,1
20230616,Rafael Montero,1
20230616,Andrew Abbott,2
20230616,Buck Farmer,2
20230616,Lucas Sims,0
20230616,Alexis Díaz,0
20230616,Brady Singer,5
20230616,Carlos Hernández,2
20230616,Jose Cuas,0
20230616,Austin Cox,3
20230616,Patrick Sandoval,6
20230616,Sam Bachman,2
20230616,Emmet Sheehan,3
20230616,Brusdar Graterol,2
20230616,Victor González,0
20230616,Tayler Scott,1
20230616,Nick Robertson,0
20230616,Caleb Ferguson,0
20230616,Alex Vesia,2
20230616,John Brebbia,1
20230616,Ryan Walker,0
20230616,Sean Manaea,6
20230616,Luke Jackson,1
20230616,Tyler Rogers,0
20230616,Camilo Doval,1
20230616,Taylor Rogers,1
20230616,Jakob Junis,1
20230616,Julio Teheran,4
20230616,Elvis Peguero,1
20230616,Joel Payamps,0
20230616,Devin Williams,2
20230616,Rich Hill,5
20230616,Carmen Mlodzinski,2
20230616,Dauri Moreta,2
20230616,Joe Ryan,7
20230616,Josh Winder,1
20230616,Will Vest,2
20230616,Mason Englert,2
20230616,Tyler Holton,1
20230616,Brendan White,2
20230616,José Cisnero,2
20230616,Chasen Shreve,1
20230616,Tylor Megill,7
20230616,Dominic Leone,1
20230616,Josh Walker,3
20230616,Miles Mikolas,1
20230616,Génesis Cabrera,0
20230616,Drew VerHagen,2
20230616,JP Sears,7
20230616,Chad Smith,3
20230616,Taijuan Walker,8
20230616,Andrew Vasquez,2
20230616,Yu Darvish,5
20230616,Ray Kerr,2
20230616,Brent Honeywell Jr.,2
20230616,Nabil Crismatt,1
20230616,Shane McClanahan,5
20230616,Zack Littell,1
20230616,Shawn Armstrong,0
20230616,Pete Fairbanks,0
20230616,Bryan Woo,9
20230616,Matt Brash,3
20230616,Andrés Muñoz,2
20230616,Paul Sewald,2
20230616,Michael Kopech,4
20230616,Tanner Banks,4
20230616,Jesse Scholtens,0
20230616,Martín Pérez,3
20230616,Joe Barlow,3
20230616,Grant Anderson,0
20230616,José Leclerc,1
20230616,Kevin Gausman,4
20230616,Erik Swanson,1
20230616,Tim Mayza,0
20230616,Jordan Romano,3
20230616,Trevor Williams,2
20230616,Jordan Weems,2
20230616,Mason Thompson,1
20230616,Carl Edwards Jr.,1
20230616,Chad Kuhl,0
20230616,Sandy Alcantara,1
20230616,Andrew Nardi,3
20230616,Tanner Scott,2
20230616,A.J. Puk,1
20230617,Tommy Henry,3
20230617,Joe Mantiply,0
20230617,Miguel Castro,0
20230617,Kyle Nelson,1
20230617,Scott McGough,0
20230617,Shane Bieber,5
20230617,Nick Sandlin,0
20230617,Bryce Elder,4
20230617,Joe Jiménez,2
20230617,A.J. Minter,1
20230617,Nick Anderson,2
20230617,Connor Seabold,1
20230617,Gavin Hollowell,2
20230617,Daniel Bard,2
20230617,Justin Lawrence,0
20230617,Harold Castro,0
20230617,Justin Steele,4
20230617,Julian Merryweather,1
20230617,Mark Leiter Jr.,2
20230617,Adbert Alzolay,2
20230617,Kyle Gibson,7
20230617,Bryan Baker,2
20230617,Danny Coulombe,0
20230617,Brandon Bielak,3
20230617,Phil Maton,3
20230617,Ryne Stanek,1
20230617,Hector Neris,0
20230617,Rafael Montero,1
20230617,Hunter Greene,3
20230617,Ian Gibaut,0
20230617,Buck Farmer,0
20230617,Fernando Cruz,1
20230617,Mike Mayers,1
20230617,Jackson Kowar,1
20230617,Taylor Clarke,1
20230617,Scott Barlow,1
20230617,Aroldis Chapman,3
20230617,Griffin Canning,5
20230617,Kolton Ingram,0
20230617,Jacob Webb,1
20230617,José Soriano,0
20230617,Chris Devenski,1
20230617,Bobby Miller,5
20230617,Alex Vesia,0
20230617,Nick Robertson,3
20230617,Bryan Hudson,2
20230617,Alex Wood,4
20230617,Tristan Beck,2
20230617,Wade Miley,4
20230617,Peter Strzelecki,1
20230617,Hoby Milner,0
20230617,Elvis Peguero,0
20230617,Trevor Megill,3
20230617,Mitch Keller,7
20230617,Roansy Contreras,1
20230617,Jose Hernandez,3
20230617,José De León,2
20230617,Emilio Pagán,0
20230617,Brent Headrick,2
20230617,Brock Stewart,0
20230617,Griffin Jax,0
20230617,Jhoan Duran,1
20230617,Joey Wentz,9
20230617,Tyler Alexander,2
20230617,Kodai Senga,8
20230617,Jeff Brigham,0
20230617,Brooks Raley,0
20230617,Adam Ottavino,2
20230617,Adam Wainwright,3
20230617,Andre Pallante,0
20230617,Giovanny Gallegos,2
20230617,Jordan Hicks,3
20230617,James Kaprielian,6
20230617,Sam Moll,3
20230617,Lucas Erceg,1
20230617,Sam Long,0
20230617,Trevor May,1
20230617,Ken Waldichuk,1
20230617,Cristopher Sánchez,5
20230617,Matt Strahm,2
20230617,Yunior Marte,1
20230617,Gregory Soto,0
20230617,José Alvarado,1
20230617,Craig Kimbrel,2
20230617,Andrew Vasquez,2
20230617,Jeff Hoffman,1
20230617,Blake Snell,12
20230617,Steven Wilson,2
20230617,Nick Martinez,1
20230617,Josh Hader,2
20230617,Zach Eflin,5
20230617,Shawn Armstrong,1
20230617,Zack Littell,0
20230617,Logan Gilbert,3
20230617,Matt Brash,1
20230617,Justin Topa,0
20230617,Andrés Muñoz,2
20230617,Paul Sewald,1
20230617,Gabe Speier,2
20230617,Tayler Saucedo,0
20230617,Ty Adcock,1
20230617,Lucas Giolito,5
20230617,Gregory Santos,2
20230617,Keynan Middleton,2
20230617,Aaron Bummer,3
20230617,Jesse Scholtens,1
20230617,Dane Dunning,3
20230617,Josh Sborz,0
20230617,Will Smith,1
20230617,Trevor Richards,2
20230617,Bowden Francis,2
20230617,Yimi García,1
20230617,Adam Cimber,1
20230617,Jake Irvin,4
20230617,Jordan Weems,0
20230617,Chad Kuhl,2
20230617,Thaddeus Ward,1
20230617,Braxton Garrett,8
20230617,Steven Okert,0
20230617,Dylan Floro,0
20230617,Tanner Scott,1
20230617,A.J. Puk,0
20230618,Zach Davies,2
20230618,José Ruiz,0
20230618,Drey Jameson,1
20230618,Austin Adams,1
20230618,Josh Rojas,1
20230618,Tanner Bibee,6
20230618,Eli Morgan,1
20230618,Tim Herrin,1
20230618,Daniel Norris,0
20230618,Charlie Morton,8
20230618,Collin McHugh,0
20230618,Kirby Yates,1
20230618,Ben Heller,3
20230618,Raisel Iglesias,3
20230618,Chase Anderson,2
20230618,Matt Carasiti,1
20230618,Brent Suter,2
20230618,Jake Bird,0
20230618,Pierce Johnson,3
20230618,Kaleb Ort,4
20230618,Chris Murphy,3
20230618,Nick Pivetta,4
20230618,Chris Martin,0
20230618,Clarke Schmidt,3
20230618,Michael King,0
20230618,Nick Ramirez,0
20230618,Greg Weissert,2
20230618,Brayan Bello,8
20230618,Josh Winckowski,1
20230618,Kenley Jansen,2
20230618,Luis Severino,6
20230618,Ron Marinaccio,2
20230618,Wandy Peralta,0
20230618,Tommy Kahnle,3
20230618,Jameson Taillon,1
20230618,Anthony Kay,0
20230618,Michael Fulmer,0
20230618,Hayden Wesneski,2
20230618,Dean Kremer,7
20230618,Danny Coulombe,1
20230618,Mike Baumann,2
20230618,Yennier Cano,0
20230618,Félix Bautista,1
20230618,Ronel Blanco,5
20230618,Phil Maton,2
20230618,Bryan Abreu,2
20230618,Ryan Pressly,0
20230618,Seth Martinez,0
20230618,Luke Weaver,1
20230618,Daniel Duarte,1
20230618,Lucas Sims,2
20230618,Ian Gibaut,1
20230618,Alex Young,0
20230618,Zack Greinke,4
20230618,Carlos Hernández,0
20230618,Austin Cox,2
20230618,Nick Wittgren,1
20230618,Brooks Kriske,0
20230618,Tyler Anderson,6
20230618,Jaime Barria,1
20230618,Carlos Estévez,1
20230618,Tony Gonsolin,7
20230618,Victor González,3
20230618,Yency Almonte,0
20230618,Evan Phillips,1
20230618,Logan Webb,5
20230618,Luke Jackson,2
20230618,Scott Alexander,0
20230618,Camilo Doval,1
20230618,Freddy Peralta,9
20230618,Hoby Milner,0
20230618,Trevor Megill,0
20230618,Devin Williams,2
20230618,Luis Ortiz,6
20230618,Carmen Mlodzinski,0
20230618,Angel Perdomo,2
20230618,Dauri Moreta,0
20230618,David Bednar,0
20230618,Louie Varland,4
20230618,Jordan Balazovic,2
20230618,Jovani Moran,1
20230618,Will Vest,0
20230618,Tyler Holton,4
20230618,Brendan White,3
20230618,Chasen Shreve,1
20230618,José Cisnero,2
20230618,Alex Lange,0
20230618,Jason Foley,4
20230618,Carlos Carrasco,4
20230618,John Curtiss,2
20230618,Dominic Leone,1
20230618,Brooks Raley,0
20230618,David Robertson,0
20230618,Adam Ottavino,1
20230618,Matthew Liberatore,2
20230618,Chris Stratton,1
20230618,Andre Pallante,1
20230618,Drew VerHagen,1
20230618,Jordan Hicks,0
20230618,Hogan Harris,7
20230618,Shintaro Fujinami,3
20230618,Lucas Erceg,0
20230618,Austin Pruitt,0
20230618,Zack Wheeler,4
20230618,Matt Strahm,2
20230618,José Alvarado,3
20230618,Yunior Marte,3
20230618,Joe Musgrove,1
20230618,Steven Wilson,1
20230618,Nick Martinez,1
20230618,Josh Hader,2
20230618,Yonny Chirinos,3
20230618,Kevin Kelly,1
20230618,Robert Stephenson,2
20230618,Jake Diekman,2
20230618,Bryce Miller,6
20230618,Justin Topa,1
20230618,Ty Adcock,0
20230618,Lance Lynn,16
20230618,Reynaldo López,2
20230618,Jon Gray,2
20230618,John King,2
20230618,Grant Anderson,1
20230618,José Leclerc,1
20230618,Joe Barlow,1
20230618,Chris Bassitt,2
20230618,Nate Pearson,0
20230618,Tim Mayza,0
20230618,Yimi García,2
20230618,Adam Cimber,0
20230618,Mitch White,2
20230618,Patrick Corbin,3
20230618,Cory Abbott,2
20230618,Jesús Luzardo,5
20230618,Steven Okert,0
20230618,Dylan Floro,0
20230618,Andrew Nardi,2
20230619,Tanner Banks,3
20230619,Nicholas Padilla,3
20230619,Jesse Scholtens,0
20230619,Aaron Bummer,1
20230619,Joe Kelly,2
20230619,Kendall Graveman,1
20230619,Andrew Heaney,6
20230619,Brock Burke,0
20230619,Josh Sborz,2
20230619,Will Smith,1
20230619,Brandon Williamson,5
20230619,Buck Farmer,2
20230619,Alex Young,0
20230619,Fernando Cruz,1
20230619,Lucas Sims,2
20230619,Alexis Díaz,2
20230619,Austin Gomber,6
20230619,Jake Bird,1
20230619,Daniel Bard,1
20230619,Brad Hand,0
20230619,Justin Lawrence,1
20230619,Reese Olson,8
20230619,Tyler Alexander,4
20230619,Alex Lange,0
20230619,Jordan Lyles,3
20230619,Taylor Clarke,1
20230619,Jose Cuas,0
20230619,Hunter Brown,7
20230619,Ryne Stanek,0
20230619,Shawn Dubin,4
20230619,Max Scherzer,8
20230619,Grant Hartwig,0
20230619,Bryan Hoeing,5
20230619,Huascar Brazoban,3
20230619,JT Chargois,0
20230619,Archie Bradley,2
20230619,José Berríos,4
20230619,Trent Thornton,2
20230619,Nate Pearson,1
20230619,Mitch White,1
20230619,Ernie Clement,0
20230619,Corbin Burnes,3
20230619,Adrian Houser,1
20230619,Merrill Kelly,7
20230619,Miguel Castro,0
20230619,Joe Mantiply,1
20230619,Pablo López,9
20230619,Jovani Moran,0
20230619,José De León,0
20230619,Emilio Pagán,0
20230619,Griffin Jax,0
20230619,James Paxton,7
20230619,Josh Winckowski,1
20230619,Justin Garza,3
20230619,Osvaldo Bido,7
20230619,Ryan Borucki,0
20230619,Yohan Ramirez,1
20230619,Yerry De Los Santos,2
20230619,Drew Smyly,4
20230619,Michael Fulmer,0
20230619,Julian Merryweather,1
20230619,Michael Rucker,2
20230619,Ryan Walker,0
20230619,Taylor Rogers,1
20230619,Jakob Junis,2
20230619,Keaton Winn,4
20230619,Camilo Doval,1
20230619,Michael Wacha,0
20230619,Tim Hill,3
20230619,Luis García,0
20230619,Drew Carlton,0
20230619,Ray Kerr,1
20230619,Josiah Gray,6
20230619,Jordan Weems,2
20230619,Carl Edwards Jr.,1
20230619,Chad Kuhl,0
20230619,Kyle Finnegan,0
20230619,Jack Flaherty,5
20230619,Génesis Cabrera,0
20230619,Giovanny Gallegos,0
20230619,Jordan Hicks,1
20230620,Reid Detmers,8
20230620,Chris Devenski,0
20230620,Aaron Loup,1
20230620,Clayton Kershaw,5
20230620,Caleb Ferguson,2
20230620,Evan Phillips,2
20230620,Dylan Cease,9
20230620,Keynan Middleton,0
20230620,Gregory Santos,1
20230620,Aaron Bummer,1
20230620,Kendall Graveman,0
20230620,Nathan Eovaldi,4
20230620,Joe Barlow,0
20230620,Grant Anderson,2
20230620,José Leclerc,0
20230620,Ben Lively,4
20230620,Alex Young,1
20230620,Fernando Cruz,1
20230620,Daniel Duarte,1
20230620,Casey Legumina,1
20230620,Alexis Díaz,3
20230620,Noah Davis,2
20230620,Peter Lambert,4
20230620,Brent Suter,0
20230620,Aaron Civale,6
20230620,Sam Hentges,1
20230620,Trevor Stephan,0
20230620,Emmanuel Clase,0
20230620,Enyel De Los Santos,1
20230620,Ken Waldichuk,2
20230620,Luis Medina,4
20230620,Sam Moll,1
20230620,Sam Long,0
20230620,Shintaro Fujinami,1
20230620,Trevor May,0
20230620,Michael Lorenzen,7
20230620,Chasen Shreve,1
20230620,José Cisnero,2
20230620,Daniel Lynch IV,2
20230620,Aroldis Chapman,1
20230620,Scott Barlow,1
20230620,Framber Valdez,9
20230620,Ryan Pressly,1
20230620,Justin Verlander,5
20230620,Jeff Brigham,1
20230620,Eury Pérez,9
20230620,Dylan Floro,3
20230620,Tanner Scott,2
20230620,JT Chargois,1
20230620,Yusei Kikuchi,6
20230620,Yimi García,0
20230620,Erik Swanson,1
20230620,Tim Mayza,0
20230620,Jordan Romano,0
20230620,Colin Rea,2
20230620,Hoby Milner,1
20230620,Bryse Wilson,0
20230620,Joel Payamps,3
20230620,Devin Williams,1
20230620,Ryne Nelson,6
20230620,Austin Adams,2
20230620,Kyle Nelson,0
20230620,José Ruiz,2
20230620,Bailey Ober,4
20230620,Brent Headrick,0
20230620,Oliver Ortega,1
20230620,Willi Castro,0
20230620,Kutter Crawford,5
20230620,Brennan Bernardino,2
20230620,Corey Kluber,2
20230620,Gerrit Cole,8
20230620,Clay Holmes,2
20230620,George Kirby,4
20230620,Ty Adcock,2
20230620,Ranger Suárez,7
20230620,Jeff Hoffman,1
20230620,Andrew Vasquez,1
20230620,Dylan Covey,0
20230620,Spencer Strider,9
20230620,A.J. Minter,1
20230620,Nick Anderson,1
20230620,Raisel Iglesias,1
20230620,Johan Oviedo,3
20230620,Carmen Mlodzinski,1
20230620,Dauri Moreta,1
20230620,Angel Perdomo,1
20230620,Marcus Stroman,5
20230620,Mark Leiter Jr.,1
20230620,Adbert Alzolay,1
20230620,Anthony DeSclafani,6
20230620,Tristan Beck,2
20230620,Tyler Rogers,1
20230620,Seth Lugo,5
20230620,Steven Wilson,0
20230620,Tim Hill,0
20230620,Nick Martinez,0
20230620,Josh Hader,1
20230620,Tyler Glasnow,7
20230620,Shawn Armstrong,3
20230620,Jason Adam,0
20230620,Robert Stephenson,1
20230620,Jake Diekman,2
20230620,Kyle Bradish,8
20230620,Bryan Baker,1
20230620,Mike Baumann,0
20230620,Danny Coulombe,1
20230620,Yennier Cano,0
20230620,Félix Bautista,2
20230620,MacKenzie Gore,8
20230620,Thaddeus Ward,1
20230620,Hunter Harvey,0
20230620,Jordan Montgomery,6
20230620,Drew VerHagen,0
20230620,Jake Woodford,1
20230621,Shohei Ohtani,12
20230621,Jacob Webb,0
20230621,Aaron Loup,1
20230621,Brusdar Graterol,3
20230621,Victor González,0
20230621,Yency Almonte,2
20230621,Alex Vesia,1
20230621,Ryan Brasier,1
20230621,Caleb Ferguson,0
20230621,Evan Phillips,1
20230621,Michael Kopech,5
20230621,Jimmy Lambert,1
20230621,Touki Toussaint,4
20230621,Martín Pérez,2
20230621,Josh Sborz,1
20230621,Will Smith,1
20230621,Andrew Abbott,10
20230621,Lucas Sims,2
20230621,Ian Gibaut,2
20230621,Buck Farmer,1
20230621,Jake Bird,1
20230621,Karl Kauffmann,1
20230621,Matt Carasiti,3
20230621,Pierce Johnson,2
20230621,Daniel Bard,2
20230621,Gavin Williams,4
20230621,Sam Hentges,0
20230621,Trevor Stephan,1
20230621,Eli Morgan,0
20230621,Emmanuel Clase,2
20230621,Paul Blackburn,7
20230621,Lucas Erceg,2
20230621,Sam Long,1
20230621,Austin Pruitt,0
20230621,Matthew Boyd,7
20230621,Will Vest,1
20230621,Jason Foley,0
20230621,Brendan White,3
20230621,Brady Singer,2
20230621,Jackson Kowar,1
20230621,Cristian Javier,1
20230621,Seth Martinez,3
20230621,Phil Maton,3
20230621,Rafael Montero,2
20230621,Hector Neris,1
20230621,Bryan Abreu,2
20230621,Ryan Pressly,2
20230621,Tylor Megill,2
20230621,Dominic Leone,2
20230621,Grant Hartwig,0
20230621,Josh Walker,0
20230621,Adam Ottavino,3
20230621,Sandy Alcantara,6
20230621,Steven Okert,2
20230621,Huascar Brazoban,0
20230621,Kevin Gausman,6
20230621,Erik Swanson,0
20230621,Trevor Richards,1
20230621,Jordan Romano,2
20230621,Julio Teheran,3
20230621,Elvis Peguero,1
20230621,Hoby Milner,0
20230621,Peter Strzelecki,1
20230621,Trevor Megill,2
20230621,Bryse Wilson,0
20230621,Zac Gallen,4
20230621,Scott McGough,4
20230621,Sonny Gray,5
20230621,Brock Stewart,2
20230621,Griffin Jax,0
20230621,Jhoan Duran,2
20230621,Jovani Moran,2
20230621,Garrett Whitlock,6
20230621,Chris Martin,2
20230621,Kenley Jansen,1
20230621,Kaleb Ort,0
20230621,Jhony Brito,3
20230621,Jimmy Cordero,1
20230621,Wandy Peralta,0
20230621,Michael King,1
20230621,Tommy Kahnle,1
20230621,Luis Castillo,3
20230621,Matt Brash,0
20230621,Gabe Speier,1
20230621,Tayler Saucedo,0
20230621,Rich Hill,4
20230621,Roansy Contreras,3
20230621,Angel Perdomo,1
20230621,Yerry De Los Santos,0
20230621,David Bednar,1
20230621,Kyle Hendricks,2
20230621,Mark Leiter Jr.,1
20230621,Julian Merryweather,2
20230621,Michael Fulmer,1
20230621,Ryan Walker,1
20230621,Sean Hjelle,5
20230621,Taylor Rogers,0
20230621,Luke Jackson,1
20230621,Tyler Rogers,0
20230621,Camilo Doval,2
20230621,Yu Darvish,6
20230621,Brent Honeywell Jr.,1
20230621,Adrián Morejón,1
20230621,Taj Bradley,8
20230621,Colin Poche,1
20230621,Kevin Kelly,0
20230621,Zack Littell,2
20230621,Tyler Wells,6
20230621,Logan Gillaspie,0
20230621,Keegan Akin,2
20230621,Cole Irvin,2
20230621,Trevor Williams,4
20230621,Mason Thompson,1
20230621,Kyle Finnegan,0
20230621,Hunter Harvey,0
20230621,Miles Mikolas,3
20230621,Andre Pallante,1
20230622,Logan Allen,5
20230622,Nick Sandlin,1
20230622,Enyel De Los Santos,1
20230622,Eli Morgan,0
20230622,JP Sears,8
20230622,Yacksel Ríos,1
20230622,Braxton Garrett,13
20230622,Andrew Nardi,1
20230622,Huascar Brazoban,0
20230622,A.J. Puk,1
20230622,Mitch Keller,5
20230622,Dauri Moreta,0
20230622,Carmen Mlodzinski,0
20230622,Joe Ryan,9
20230622,Justin Garza,2
20230622,Brandon Walter,2
20230622,Joe Jacques,1
20230622,Domingo Germán,4
20230622,Nick Ramirez,5
20230622,Albert Abreu,4
20230622,Isiah Kiner-Falefa,1
20230622,Bryan Woo,5
20230622,Ty Adcock,0
20230622,Chris Flexen,2
20230622,Aaron Nola,5
20230622,Gregory Soto,1
20230622,José Alvarado,0
20230622,Craig Kimbrel,3
20230622,Yunior Marte,2
20230622,Bryce Elder,6
20230622,A.J. Minter,3
20230622,Raisel Iglesias,1
20230622,Nick Anderson,0
20230622,Alex Wood,2
20230622,Jakob Junis,3
20230622,Sean Manaea,1
20230622,David Villar,0
20230622,Blake Snell,11
20230622,Luis García,2
20230622,Ray Kerr,1
20230622,Shane McClanahan,3
20230622,Kevin Kelly,0
20230622,Shawn Armstrong,1
20230622,Robert Stephenson,1
20230622,Jason Adam,1
20230622,Pete Fairbanks,2
20230622,Jose Cuas,1
20230622,Austin Cox,4
20230622,Carlos Hernández,2
20230622,Taylor Clarke,1
20230622,Nick Wittgren,0
20230622,Aroldis Chapman,3
20230622,Scott Barlow,2
20230622,Jake Irvin,6
20230622,Jordan Weems,0
20230622,Cory Abbott,2
20230622,Tommy Henry,5
20230622,Miguel Castro,0
20230622,Andrew Chafin,2
20230622,Joe Mantiply,1
20230622,Scott McGough,1
20230623,Kyle Gibson,4
20230623,Logan Gillaspie,2
20230623,Cionel Pérez,3
20230623,Keegan Akin,0
20230623,Bryan Baker,0
20230623,Josh Lester,1
20230623,Logan Gilbert,5
20230623,Justin Topa,1
20230623,Tayler Saucedo,1
20230623,Lucas Giolito,10
20230623,Gregory Santos,2
20230623,Reynaldo López,2
20230623,Keynan Middleton,3
20230623,Brayan Bello,5
