Date,Name,HR
20230405,J.D. Davis,1
20230405,Jeremy Peña,1
20230405,Kyle Tucker,1
20230405,Chas McCormick,1
20230405,Vladimir Guerrero Jr.,1
20230405,Jorge Soler,2
20230405,Garrett Mitchell,1
20230405,Joey Wiemer,1
20230405,Pete Alonso,2
20230405,Jose Trevino,1
20230405,Kyle Schwarber,1
20230405,Jesús Aguilar,1
20230405,Ryan Noda,1
20230405,Logan O'Hoppe,1
20230405,Jordan Walker,1
20230405,Matt Olson,1
20230405,Josh Jung,1
20230405,Wander Franco,1
20230405,Harold Ramírez,1
20230406,Freddie Freeman,1
20230406,Orlando Arcia,1
20230406,Jake Cronenworth,1
20230406,Matt Carpenter,1
20230406,Wilmer Flores,1
20230406,Michael Conforto,1
20230406,J.D. Davis,1
20230406,Mike Yastrzemski,1
20230406,Blake Sabol,1
20230406,Jake Rogers,1
20230406,Rafael Devers,1
20230406,Adam Duvall,1
20230406,Bobby Witt,1
20230406,Vladimir Guerrero Jr.,1
20230406,Cavan Biggio,1
20230407,Mike Trout,1
20230407,Bo Bichette,1
20230407,Evan Longoria,1
20230407,Corbin Carroll,1
20230407,James Outman,1
20230407,Chris Taylor,1
20230407,Marcell Ozuna,1
20230407,Franchy Cordero,1
20230407,Julio Rodríguez,1
20230407,Ryan McMahon,1
20230407,Alex Call,1
20230407,Jeimer Candelario,1
20230407,Willy Adames,1
20230407,Starling Marte,1
20230407,Francisco Lindor,1
20230407,Pete Alonso,1
20230407,Garrett Cooper,1
20230407,J.T. Realmuto,1
20230407,Edmundo Sosa,1
20230407,Bryan Reynolds,1
20230407,Carlos Santana,1
20230407,Luis Robert Jr.,2
20230407,Jake Burger,1
20230407,Oscar Colás,1
20230407,Salvador Perez,1
20230407,Vinnie Pasquantino,1
20230407,Wander Franco,1
20230407,Isaac Paredes,1
20230407,Harold Ramírez,1
20230407,Manuel Margot,1
20230407,Christian Bethancourt,1
20230407,Ryan Noda,1
20230407,Shea Langeliers,1
20230408,Mike Trout,1
20230408,Hunter Renfroe,1
20230408,Luis Rengifo,1
20230408,George Springer,1
20230408,Bo Bichette,1
20230408,Matt Chapman,1
20230408,Ketel Marte,1
20230408,Geraldo Perdomo,1
20230408,James Outman,1
20230408,Jason Heyward,1
20230408,Juan Soto,1
20230408,Giancarlo Stanton,1
20230408,Patrick Wisdom,1
20230408,Yan Gomes,1
20230408,Mike Moustakas,1
20230408,Stone Garrett,1
20230408,Rafael Devers,2
20230408,Adam Duvall,1
20230408,Raimel Tapia,1
20230408,Nolan Arenado,1
20230408,Jordan Walker,1
20230408,Byron Buxton,1
20230408,Kyle Farmer,1
20230408,Yordan Alvarez,1
20230408,Jeremy Peña,1
20230408,Pete Alonso,1
20230408,Eduardo Escobar,1
20230408,Jazz Chisholm Jr.,1
20230408,Spencer Steer,1
20230408,Andrew McCutchen,1
20230408,LaMonte Wade Jr.,1
20230408,Bobby Witt,1
20230408,Salvador Perez,1
20230408,Franmil Reyes,1
20230408,Brandon Lowe,1
20230408,Randy Arozarena,1
20230408,Manuel Margot,1
20230409,Shohei Ohtani,1
20230409,Hunter Renfroe,1
20230409,Brandon Drury,1
20230409,Logan O'Hoppe,1
20230409,Matt Chapman,1
20230409,Nelson Cruz,1
20230409,Ha-Seong Kim,1
20230409,Trent Grisham,1
20230409,Adley Rutschman,1
20230409,Aaron Judge,2
20230409,Franchy Cordero,1
20230409,Edwin Rios,1
20230409,Cal Raleigh,1
20230409,Jurickson Profar,1
20230409,Elias Díaz,1
20230409,Triston Casas,1
20230409,Christian Yelich,1
20230409,Willy Adames,1
20230409,Chas McCormick,1
20230409,Garrett Cooper,1
20230409,Bryan De La Cruz,1
20230409,Alec Bohm,1
20230409,Michael Conforto,1
20230409,Brandon Lowe,1
20230409,Wander Franco,1
20230409,Harold Ramírez,1
20230410,Hunter Renfroe,1
20230410,Christian Walker,1
20230410,Sean Murphy,1
20230410,Adley Rutschman,1
20230410,Ryan Mountcastle,1
20230410,Austin Hays,1
20230410,Jarred Kelenic,1
20230410,Hanser Alberto,1
20230410,Alec Bohm,1
20230410,Brandon Marsh,1
20230410,Jake Cave,1
20230410,Yuli Gurriel,1
20230410,Ji Man Choi,1
20230410,Wilmer Flores,1
20230410,Mookie Betts,1
20230410,Max Muncy,2
20230410,Brandon Lowe,1
20230410,Corey Seager,1
20230410,Adolis García,1
20230410,Jonah Heim,1
20230410,Hunter Dozier,1
20230411,Logan O'Hoppe,1
20230411,Willy Adames,1
20230411,Rowdy Tellez,1
20230411,Mike Brosseau,1
20230411,Matt Olson,1
20230411,Ozzie Albies,1
20230411,Jose Barrero,1
20230411,Austin Hays,1
20230411,Ryan Mountcastle,2
20230411,Shea Langeliers,1
20230411,Trey Mancini,1
20230411,Nelson Velázquez,1
20230411,Eugenio Suárez,1
20230411,Jarred Kelenic,1
20230411,Franchy Cordero,1
20230411,Ryan McMahon,1
20230411,C.J. Cron,1
20230411,Elias Díaz,1
20230411,Tommy Edman,1
20230411,Juan Yepez,1
20230411,Nolan Gorman,1
20230411,Byron Buxton,1
20230411,Michael A. Taylor,1
20230411,Luis Robert Jr.,1
20230411,Xander Bogaerts,1
20230411,Kyle Schwarber,1
20230411,Luis Arraez,1
20230411,Jon Berti,1
20230411,Ji Hwan Bae,1
20230411,Ji Man Choi,1
20230411,Jack Suwinski,1
20230411,Alex Bregman,1
20230411,Kyle Tucker,1
20230411,David Villar,1
20230411,Brandon Crawford,1
20230411,Yandy Díaz,1
20230411,Brandon Lowe,1
20230411,Isaac Paredes,1
20230411,Josh Lowe,1
20230411,Jonah Heim,1
20230411,George Springer,1
20230411,Bo Bichette,1
20230411,Matt Chapman,1
20230411,Alejandro Kirk,1
20230411,Kevin Kiermaier,1
20230411,Nick Maton,1
20230412,Lourdes Gurriel Jr.,1
20230412,Corbin Carroll,1
20230412,Eddie Rosario,1
20230412,Brent Rooker,1
20230412,Carlos Pérez,1
20230412,Cody Bellinger,1
20230412,Teoscar Hernández,1
20230412,Jarred Kelenic,1
20230412,Amed Rosario,1
20230412,Franchy Cordero,1
20230412,Jurickson Profar,1
20230412,Nolan Arenado,1
20230412,Nolan Gorman,1
20230412,Tyler O'Neill,1
20230412,Lenyn Sosa,1
20230412,Francisco Lindor,1
20230412,Pete Alonso,1
20230412,Juan Soto,1
20230412,Jorge Soler,1
20230412,Alex Bregman,1
20230412,Corey Julks,1
20230412,Thairo Estrada,1
20230412,Max Muncy,2
20230412,Trayce Thompson,1
20230412,Randy Arozarena,1
20230412,Rafael Devers,1
20230412,Nathaniel Lowe,1
20230412,Vinnie Pasquantino,1
20230412,Nick Maton,1
20230412,Kerry Carpenter,1
20230413,Adley Rutschman,1
20230413,Ryan Mountcastle,1
20230413,Brent Rooker,2
20230413,Kyle Schwarber,1
20230413,Anthony Rizzo,2
20230413,Edouard Julien,1
20230413,Carlos Correa,1
20230413,Michael A. Taylor,2
20230413,Trent Grisham,1
20230413,Manny Machado,1
20230413,Rowdy Tellez,1
20230413,Mike Brosseau,1
20230413,Connor Joe,1
20230413,Rodolfo Castro,1
20230413,Yandy Díaz,1
20230413,Brandon Lowe,1
20230413,Rob Refsnyder,1
20230414,Rafael Devers,1
20230414,Jake Burger,1
20230414,Edmundo Sosa,1
20230414,Nick Maton,1
20230414,Thairo Estrada,1
20230414,J.D. Davis,1
20230414,Yordan Alvarez,1
20230414,Martín Maldonado,1
20230414,Adolis García,1
20230414,Ronald Acuna Jr.,1
20230414,Matt Olson,1
20230414,Austin Riley,1
20230414,Sean Murphy,1
20230414,Sam Hilliard,1
20230414,Max Muncy,1
20230414,Chris Taylor,1
20230414,Ian Happ,1
20230414,Seiya Suzuki,1
20230414,Patrick Wisdom,1
20230414,Yan Gomes,2
20230414,Anthony Volpe,1
20230414,Aaron Judge,1
20230414,Giancarlo Stanton,1
20230414,Carlos Correa,1
20230414,Kyle Garlick,1
20230414,Brent Rooker,1
20230414,Aledmys Díaz,1
20230414,Shea Langeliers,1
20230414,Francisco Lindor,1
20230414,Luis Campusano,1
20230414,Christian Yelich,1
20230414,Rowdy Tellez,2
20230414,Jarred Kelenic,1
20230414,Kris Bryant,1
20230414,George Springer,1
20230414,Josh Lowe,1
20230414,Christian Bethancourt,1
20230414,Luis García,1
20230414,Josh Bell,1
20230415,Rafael Devers,1
20230415,Yu Chang,1
20230415,Gio Urshela,1
20230415,Jake Burger,1
20230415,Anthony Santander,1
20230415,Jorge Mateo,1
20230415,Wil Myers,2
20230415,Kerry Carpenter,1
20230415,J.D. Davis,1
20230415,Blake Sabol,1
20230415,Sean Murphy,1
20230415,Patrick Wisdom,1
20230415,Garrett Hampson,1
20230415,Anthony Rizzo,1
20230415,Kyle Higashioka,1
20230415,Pete Alonso,1
20230415,Mark Canha,1
20230415,Jake Cronenworth,2
20230415,Eugenio Suárez,1
20230415,Ke'Bryan Hayes,1
20230415,Andrew McCutchen,1
20230415,Taylor Walls,1
20230415,José Ramírez,1
20230416,Justin Turner,1
20230416,Gavin Sheets,1
20230416,Jake Burger,1
20230416,Bryson Stott,1
20230416,J.T. Realmuto,1
20230416,Marcus Semien,1
20230416,Vinnie Pasquantino,1
20230416,Ozzie Albies,1
20230416,Chris Taylor,1
20230416,Patrick Wisdom,1
20230416,Cody Bellinger,1
20230416,Corbin Carroll,1
20230416,DJ LeMahieu,1
20230416,Francisco Lindor,1
20230416,Pete Alonso,1
20230416,Tommy Pham,1
20230416,Lars Nootbaar,1
20230416,Christian Bethancourt,1
20230416,Jeimer Candelario,1
20230416,Luis García,1
20230417,Hunter Renfroe,1
20230417,Kevin Newman,1
20230417,Josh Lowe,1
20230417,Kris Bryant,1
20230417,Jack Suwinski,1
20230417,Andrew McCutchen,1
20230417,Corey Julks,1
20230417,Jake Meyers,1
20230417,Santiago Espinal,1
20230417,Matt Chapman,1
20230417,Marcus Semien,1
20230417,Josh Jung,1
20230417,Freddie Freeman,2
20230417,Max Muncy,1
20230417,Daniel Vogelbach,1
20230417,Jorge Soler,1
20230417,Patrick Wisdom,2
20230417,Austin Riley,1
20230417,Julio Rodríguez,1
20230417,Cal Raleigh,1
20230417,Brice Turang,1
20230417,Alec Burleson,1
20230417,Ketel Marte,1
20230417,Pavin Smith,1
20230418,Max Kepler,1
20230418,Josh Harrison,1
20230418,Jake Burger,1
20230418,Yandy Díaz,1
20230418,Randy Arozarena,1
20230418,Taylor Walls,2
20230418,Kris Bryant,1
20230418,Jack Suwinski,2
20230418,Kerry Carpenter,1
20230418,Oscar Gonzalez,1
20230418,Riley Greene,1
20230418,Vladimir Guerrero Jr.,1
20230418,Matt Chapman,1
20230418,Marcus Semien,1
20230418,Adolis García,1
20230418,J.D. Martinez,2
20230418,Jazz Chisholm Jr.,1
20230418,Mike Yastrzemski,1
20230418,Shohei Ohtani,1
20230418,Matt Olson,1
20230418,Sean Murphy,1
20230418,Ozzie Albies,1
20230418,Christian Yelich,1
20230418,Willy Adames,1
20230418,Paul Goldschmidt,1
20230418,Willson Contreras,2
20230418,Gabriel Moreno,1
20230419,Enrique Hernández,1
20230419,Trevor Larnach,1
20230419,Edouard Julien,1
20230419,Joey Gallo,1
20230419,Andrew Vaughn,1
20230419,Trea Turner,1
20230419,Brandon Marsh,1
20230419,Yandy Díaz,1
20230419,Andrew McCutchen,1
20230419,Rodolfo Castro,1
20230419,Spencer Torkelson,1
20230419,Zach McKinstry,1
20230419,José Ramírez,1
20230419,Jeremy Peña,1
20230419,Bobby Witt,1
20230419,Jonah Heim,1
20230419,David Peralta,1
20230419,Brandon Nimmo,1
20230419,Michael Conforto,1
20230419,Mike Yastrzemski,1
20230419,Aaron Judge,1
20230419,Eric Hosmer,1
20230419,Juan Soto,1
20230419,Julio Rodríguez,1
20230419,Tommy Edman,1
20230419,Nolan Gorman,1
20230419,Pavin Smith,1
20230419,Alek Thomas,1
20230419,Adam Frazier,1
20230420,Xander Bogaerts,1
20230420,Matt Carpenter,1
20230420,Alex Verdugo,1
20230420,Yu Chang,1
20230420,Willi Castro,1
20230420,Cody Bellinger,1
20230420,James Outman,2
20230420,Max Muncy,1
20230420,C.J. Cron,1
20230420,Connor Joe,1
20230420,Jack Suwinski,1
20230420,LaMonte Wade Jr.,1
20230420,Blake Sabol,1
20230420,Pete Alonso,1
20230420,Jeff McNeil,1
20230420,Eduardo Escobar,1
20230421,Chad Wallach,1
20230421,Yordan Alvarez,1
20230421,Austin Hays,1
20230421,Nico Hoerner,1
20230421,Patrick Wisdom,1
20230421,Cody Bellinger,1
20230421,Trey Mancini,1
20230421,Rowdy Tellez,1
20230421,Alex Verdugo,1
20230421,Joey Gallo,1
20230421,Joey Meneses,1
20230421,Oswaldo Cabrera,1
20230421,Vladimir Guerrero Jr.,1
20230421,Brandon Belt,1
20230421,Kyle Schwarber,1
20230421,Ryan McMahon,1
20230421,Teoscar Hernández,1
20230421,Pete Alonso,1
20230421,Brandon Lowe,1
20230421,Harold Ramírez,1
20230421,Christian Bethancourt,1
20230421,Eloy Jiménez,1
20230421,Jonah Heim,1
20230421,Jordan Diaz,1
20230421,Tony Kemp,1
20230422,Mike Trout,1
20230422,Hunter Renfroe,2
20230422,Matt Thaiss,1
20230422,Christian Walker,1
20230422,Fernando Tatis Jr.,1
20230422,Sean Murphy,1
20230422,Ozzie Albies,1
20230422,Yordan Alvarez,1
20230422,Kyle Tucker,1
20230422,James McCann,1
20230422,Zach McKinstry,1
20230422,Nico Hoerner,1
20230422,Max Muncy,2
20230422,James Outman,2
20230422,Bryan De La Cruz,1
20230422,Rowdy Tellez,1
20230422,Rafael Devers,1
20230422,Yu Chang,1
20230422,Byron Buxton,1
20230422,CJ Abrams,1
20230422,Anthony Volpe,1
20230422,Danny Jansen,1
20230422,Nick Castellanos,2
20230422,Cristian Pache,1
20230422,Teoscar Hernández,1
20230422,Jarred Kelenic,1
20230422,Tommy Edman,1
20230422,Wilmer Flores,1
20230422,Brandon Crawford,1
20230422,Brandon Nimmo,1
20230422,Randy Arozarena,1
20230422,Eloy Jiménez,1
20230422,Yasmani Grandal,1
20230422,Gavin Sheets,1
20230422,Ezequiel Duran,1
20230422,Adolis García,3
20230422,Jesús Aguilar,1
20230423,Taylor Ward,1
20230423,Mike Trout,1
20230423,Shohei Ohtani,1
20230423,Bobby Witt,1
20230423,MJ Melendez,1
20230423,Vinnie Pasquantino,1
20230423,Jake McCarthy,1
20230423,Alek Thomas,1
20230423,Nick Ahmed,1
20230423,Matt Carpenter,1
20230423,Kevin Pillar,1
20230423,Yan Gomes,1
20230423,Mookie Betts,1
20230423,Max Muncy,1
20230423,J.D. Martinez,1
20230423,José Ramírez,1
20230423,Josh Bell,1
20230423,Jon Berti,1
20230423,Avisaíl García,1
20230423,Brian Anderson,2
20230423,Justin Turner,1
20230423,Masataka Yoshida,2
20230423,Jorge Polanco,1
20230423,Michael A. Taylor,1
20230423,Anthony Rizzo,1
20230423,Vladimir Guerrero Jr.,1
20230423,Daulton Varsho,1
20230423,Bryson Stott,1
20230423,Trea Turner,1
20230423,Brandon Marsh,1
20230423,Kody Clemens,1
20230423,Jarred Kelenic,1
20230423,Lars Nootbaar,1
20230423,Nolan Gorman,1
20230423,Paul DeJong,1
20230423,Thairo Estrada,1
20230423,Francisco Alvarez,1
20230423,Harold Ramírez,1
20230423,Luke Raley,1
20230423,Robbie Grossman,1
20230423,Shea Langeliers,1
20230424,Brandon Drury,2
20230424,Chad Wallach,1
20230424,Brent Rooker,2
20230424,Jesús Aguilar,2
20230424,Kevin Smith,1
20230424,Edward Olivares,1
20230424,Austin Riley,1
20230424,Sean Murphy,1
20230424,Eddie Rosario,1
20230424,Sam Hilliard,2
20230424,Rafael Devers,1
20230424,Triston Casas,1
20230424,Josh Jung,2
20230424,Jurickson Profar,1
20230424,Mike Brosseau,1
20230424,William Contreras,1
20230424,Nick Maton,1
20230424,Joey Gallo,1
20230424,J.D. Davis,1
20230424,Jeremy Peña,1
20230424,Alex Bregman,1
20230424,Cavan Biggio,1
20230425,Shea Langeliers,1
20230425,Eddie Rosario,1
20230425,Ozzie Albies,2
20230425,Jazz Chisholm Jr.,1
20230425,Yuli Gurriel,1
20230425,Cedric Mullins,1
20230425,Gunnar Henderson,1
20230425,Jorge Mateo,1
20230425,Jarren Duran,1
20230425,Yan Gomes,1
20230425,Marcus Semien,1
20230425,Nathaniel Lowe,1
20230425,Josh H. Smith,1
20230425,Charlie Blackmon,1
20230425,Rowdy Tellez,1
20230425,Kerry Carpenter,1
20230425,Byron Buxton,1
20230425,Trevor Larnach,1
20230425,Keibert Ruiz,1
20230425,Edmundo Sosa,1
20230425,Teoscar Hernández,1
20230425,Jarred Kelenic,1
20230425,Andrew McCutchen,1
20230425,Chris Taylor,1
20230425,Mike Yastrzemski,1
20230425,Blake Sabol,1
20230425,Tommy Edman,1
20230425,Danny Jansen,2
20230426,Shohei Ohtani,1
20230426,Hunter Renfroe,1
20230426,Brandon Drury,1
20230426,Kevin Smith,1
20230426,Ronald Acuna Jr.,1
20230426,Matt Olson,1
20230426,Jazz Chisholm Jr.,1
20230426,Avisaíl García,1
20230426,Jesús Sánchez,1
20230426,Masataka Yoshida,1
20230426,Trey Mancini,1
20230426,Nick Senzel,1
20230426,Josh Naylor,1
20230426,Victor Caratini,1
20230426,Joey Wiemer,1
20230426,Jose Miranda,2
20230426,Joey Gallo,1
20230426,Gleyber Torres,1
20230426,Jeimer Candelario,1
20230426,Nick Castellanos,1
20230426,Julio Rodríguez,1
20230426,J.P. Crawford,1
20230426,Freddie Freeman,1
20230426,LaMonte Wade Jr.,1
20230426,Wilmer Flores,1
20230426,Paul Goldschmidt,2
20230426,Bo Bichette,1
20230427,Brandon Drury,1
20230427,Brent Rooker,1
20230427,Shea Langeliers,1
20230427,Jake Burger,1
20230427,Yandy Díaz,1
20230427,Brandon Lowe,1
20230427,Luke Raley,1
20230427,Dansby Swanson,1
20230427,Eric Hosmer,1
20230427,Nelson Velázquez,1
20230427,Manny Machado,1
20230427,Anthony Santander,1
20230427,Byron Buxton,1
20230427,Carlos Correa,1
20230427,Vinnie Pasquantino,1
20230427,Brett Baty,1
20230427,Alex Call,1
20230427,CJ Abrams,1
20230427,Connor Joe,1
20230427,Rodolfo Castro,1
20230427,Alec Burleson,1
20230427,Paul DeJong,1
20230427,DJ LeMahieu,1
20230427,Gleyber Torres,1
20230427,Jose Trevino,1
20230428,Mike Zunino,1
20230428,Will Brennan,1
20230428,Andrew Vaughn,1
20230428,Jake Burger,1
20230428,Isaac Paredes,1
20230428,Ketel Marte,1
20230428,Jeremy Peña,1
20230428,Kyle Schwarber,1
20230428,Mookie Betts,1
20230428,Miguel Vargas,1
20230428,Nelson Velázquez,1
20230428,Willy Adames,1
20230428,Max Kepler,1
20230428,Jorge Polanco,1
20230428,Jose Miranda,1
20230428,Salvador Perez,1
20230428,Matt Olson,1
20230428,Ryan Noda,1
20230428,Brent Rooker,1
20230428,Jake Fraley,1
20230428,Robbie Grossman,1
20230428,Alejandro Kirk,1
20230428,Cal Raleigh,1
20230429,Rafael Devers,1
20230429,Josh Bell,1
20230429,Andrés Giménez,1
20230429,Wander Franco,1
20230429,Randy Arozarena,2
20230429,Josh Lowe,1
20230429,Francisco Mejía,1
20230429,Geraldo Perdomo,1
20230429,Christian Walker,1
20230429,Zack Short,1
20230429,Jorge Mateo,1
20230429,James McCann,1
20230429,Tyler Nevin,1
20230429,Ryan McKenna,1
20230429,Jeremy Peña,1
20230429,Nick Castellanos,1
20230429,Kody Clemens,1
20230429,Cody Bellinger,1
20230429,Patrick Wisdom,1
20230429,Mike Trout,2
20230429,Byron Buxton,1
20230429,Luke Maile,1
20230429,Fernando Tatis Jr.,1
20230429,Manny Machado,2
20230429,Juan Soto,1
20230429,Xander Bogaerts,1
20230429,Nelson Cruz,1
20230429,LaMonte Wade Jr.,1
20230429,Mitch Haniger,1
20230429,Blake Sabol,1
20230429,Brandon Crawford,1
20230429,David Villar,1
20230429,Ezequiel Duran,1
20230429,Connor Joe,1
20230429,Miguel Andujar,1
20230429,Dominic Smith,1
20230429,Miguel Andujar,1
20230429,Jack Suwinski,1
20230430,Alex Verdugo,1
20230430,Connor Wong,1
20230430,Andrew Vaughn,1
20230430,Yasmani Grandal,1
20230430,Taylor Walls,1
20230430,Luke Raley,2
20230430,Christian Bethancourt,1
20230430,C.J. Cron,1
20230430,Evan Longoria,1
20230430,Jake Rogers,1
20230430,Jorge Mateo,1
20230430,Adam Frazier,1
20230430,Jake Meyers,1
20230430,J.T. Realmuto,1
20230430,Kody Clemens,1
20230430,Cody Bellinger,1
20230430,Shohei Ohtani,1
20230430,Jake Lamb,1
20230430,Byron Buxton,1
20230430,Brent Rooker,1
20230430,Jesús Aguilar,1
20230430,Nick Senzel,1
20230430,Austin Nola,1
20230430,LaMonte Wade Jr.,1
20230430,Mitch Haniger,1
20230430,J.D. Davis,1
20230430,Nathaniel Lowe,1
20230430,Adolis García,1
20230430,Josh Jung,1
20230430,Jonah Heim,1
20230430,Bo Bichette,1
20230430,Cal Raleigh,2
20230430,Teoscar Hernández,1
20230430,Taylor Trammell,1
20230501,Alex Verdugo,1
20230501,Jarren Duran,1
20230501,Enmanuel Valdez,1
20230501,Bo Bichette,1
20230501,LaMonte Wade Jr.,1
20230501,Joc Pederson,1
20230501,Mookie Betts,1
20230501,Will Smith,1
20230501,Jason Heyward,1
20230501,David Peralta,1
20230501,Kyle Schwarber,1
20230501,Jose Trevino,1
20230501,Pete Alonso,1
20230501,Eduardo Escobar,1
20230501,Brett Baty,1
20230501,Ronald Acuna Jr.,1
20230501,Sean Murphy,2
20230501,Kevin Pillar,1
20230501,Jeff McNeil,1
20230501,Ha-Seong Kim,1
20230501,Nick Senzel,1
20230501,Lane Thomas,1
20230501,Dansby Swanson,1
20230501,Ian Happ,1
20230502,Masataka Yoshida,1
20230502,Christian Arroyo,1
20230502,Connor Wong,2
20230502,Daulton Varsho,1
20230502,Eloy Jiménez,1
20230502,Nick Gordon,1
20230502,Elias Díaz,1
20230502,Ezequiel Tovar,1
20230502,Bobby Witt,1
20230502,Salvador Perez,2
20230502,MJ Melendez,1
20230502,Ryan Mountcastle,2
20230502,Freddie Freeman,1
20230502,Trea Turner,1
20230502,Ozzie Albies,1
20230502,Anthony Volpe,1
20230502,Willie Calhoun,1
20230502,AJ Pollock,1
20230502,Taylor Ward,1
20230502,Harold Ramírez,1
20230502,Ezequiel Duran,1
20230502,Ketel Marte,1
20230502,Christian Walker,1
20230502,Patrick Wisdom,1
20230503,Vladimir Guerrero Jr.,1
20230503,Daulton Varsho,1
