Date,Name,HR
20230503,Dylan Carlson,1
20230503,Mike Trout,1
20230503,Brandon Drury,1
20230503,Jake Lamb,1
20230503,Wander Franco,1
20230503,Josh Lowe,1
20230503,Andrew McCutchen,1
20230503,Josh Jung,2
20230503,Jonah Heim,1
20230503,Leody Taveras,1
20230503,Ketel Marte,1
20230503,Lourdes Gurriel Jr.,1
20230503,Christian Walker,2
20230504,Masataka Yoshida,1
20230504,Rafael Devers,1
20230504,Vladimir Guerrero Jr.,1
20230504,Eloy Jiménez,1
20230504,Carlos Correa,1
20230504,Byron Buxton,1
20230504,Christian Yelich,1
20230504,Rowdy Tellez,1
20230504,Tyrone Taylor,1
20230504,Riley Greene,1
20230504,Javier Báez,1
20230504,Salvador Perez,1
20230504,Kyle Isbel,1
20230504,Freddy Fermin,1
20230504,Anthony Santander,1
20230504,Gunnar Henderson,1
20230504,Jorge Soler,1
20230504,Matt Olson,1
20230504,Marcell Ozuna,1
20230504,JJ Bleday,1
20230504,Taylor Trammell,1
20230504,Tommy Edman,1
20230504,Luis Rengifo,1
20230504,Yandy Díaz,1
20230504,Randy Arozarena,1
20230504,Taylor Walls,1
20230504,Alex Call,1
20230504,Lane Thomas,1
20230505,Corbin Carroll,1
20230505,Luis García,1
20230505,Sean Murphy,1
20230505,Anthony Santander,2
20230505,Cedric Mullins,1
20230505,Ian Happ,1
20230505,Jonathan India,1
20230505,Luis Robert Jr.,1
20230505,Elvis Andrus,1
20230505,Max Kepler,1
20230505,Nick Pratto,1
20230505,Brent Rooker,1
20230505,Ramón Laureano,1
20230505,Brandon Nimmo,1
20230505,George Springer,1
20230505,Fernando Tatis Jr.,2
20230505,Yordan Alvarez,1
20230505,Kyle Tucker,1
20230505,J.D. Davis,1
20230505,Wilmer Flores,1
20230505,Andrew Knizner,1
20230505,Javier Báez,1
20230505,Yandy Díaz,1
20230505,Randy Arozarena,1
20230505,Harrison Bader,1
20230506,Brandon Drury,1
20230506,Emmanuel Rivera,1
20230506,Lourdes Gurriel Jr.,1
20230506,Lane Thomas,1
20230506,Keibert Ruiz,1
20230506,Kevin Pillar,1
20230506,Marcell Ozuna,1
20230506,Jorge Soler,1
20230506,TJ Friedl,1
20230506,Hanser Alberto,1
20230506,Seby Zavala,1
20230506,Steven Kwan,1
20230506,Carlos Correa,1
20230506,Max Kepler,1
20230506,Bobby Witt,1
20230506,Freddy Fermin,1
20230506,JJ Bleday,1
20230506,Ezequiel Tovar,1
20230506,Trea Turner,1
20230506,Bryce Harper,1
20230506,Jack Suwinski,1
20230506,Chris Taylor,1
20230506,Thairo Estrada,1
20230506,Brett Wisely,1
20230506,Nolan Arenado,1
20230506,Dylan Carlson,1
20230507,Anthony Rendon,1
20230507,Hunter Renfroe,1
20230507,Adolis García,1
20230507,Ezequiel Duran,1
20230507,Josh H. Smith,1
20230507,Christian Walker,1
20230507,Lourdes Gurriel Jr.,2
20230507,Joey Meneses,1
20230507,Matt Olson,1
20230507,Yuli Gurriel,1
20230507,Jonathan India,1
20230507,Spencer Steer,1
20230507,Tyler Stephenson,1
20230507,Wil Myers,1
20230507,Hanser Alberto,1
20230507,Gavin Sheets,1
20230507,Salvador Perez,1
20230507,Daniel Vogelbach,1
20230507,Randal Grichuk,1
20230507,Kris Bryant,1
20230507,Brenton Doyle,1
20230507,Kyle Schwarber,1
20230507,Triston Casas,1
20230507,Daulton Varsho,1
20230507,Whit Merrifield,1
20230507,Kevin Kiermaier,1
20230507,Mookie Betts,1
20230507,James Outman,1
20230507,Julio Rodríguez,1
20230507,Thairo Estrada,1
20230507,Willy Adames,1
20230507,William Contreras,1
20230507,Paul Goldschmidt,3
20230507,Brendan Donovan,1
20230507,Spencer Torkelson,1
20230507,Jake Rogers,1
20230507,Christian Bethancourt,1
20230507,Jose Siri,1
20230507,Anthony Rizzo,1
20230507,Harrison Bader,1
20230508,Hunter Renfroe,1
20230508,David Hensley,1
20230508,Christian Walker,1
20230508,Josh Lowe,1
20230508,Luke Raley,1
20230508,José Ramírez,1
20230508,Andy Ibáñez,1
20230508,MJ Melendez,1
20230508,Gavin Sheets,1
20230508,Willy Adames,1
20230508,Joey Wiemer,1
20230508,Chris Taylor,1
20230508,Gleyber Torres,1
20230508,DJ LeMahieu,1
20230508,Oswaldo Cabrera,1
20230508,Aaron Hicks,1
20230508,Rodolfo Castro,1
20230508,Ty France,1
20230508,Joc Pederson,1
20230509,Zach Neto,1
20230509,Martín Maldonado,1
20230509,Evan Longoria,1
20230509,Jorge Soler,2
20230509,Matt Olson,1
20230509,Justin Turner,1
20230509,Adley Rutschman,1
20230509,Wander Franco,1
20230509,Taylor Walls,1
20230509,Dansby Swanson,1
20230509,Christopher Morel,1
20230509,Lars Nootbaar,1
20230509,Nolan Gorman,1
20230509,Paul DeJong,1
20230509,Francisco Lindor,1
20230509,Pete Alonso,1
20230509,Francisco Alvarez,2
20230509,Vinnie Pasquantino,1
20230509,Andrew Vaughn,1
20230509,Luis Robert Jr.,1
20230509,Rowdy Tellez,1
20230509,Victor Caratini,1
20230509,Mookie Betts,1
20230509,Will Smith,1
20230509,Miguel Vargas,1
20230509,Manny Machado,1
20230509,Gleyber Torres,1
20230509,Jake Bauers,1
20230509,Jordan Diaz,3
20230509,Nick Castellanos,1
20230509,Bo Bichette,1
20230509,Jurickson Profar,2
20230509,Tom Murphy,1
20230509,Casey Schmitt,1
20230510,Shohei Ohtani,1
20230510,Hunter Renfroe,1
20230510,Yordan Alvarez,1
20230510,Jesús Sánchez,1
20230510,Ronald Acuna Jr.,1
20230510,Triston Casas,1
20230510,Patrick Wisdom,1
20230510,Yan Gomes,1
20230510,Pete Alonso,1
20230510,Edward Olivares,1
20230510,Nick Pratto,1
20230510,Michael Massey,1
20230510,William Contreras,1
20230510,Freddie Freeman,1
20230510,Will Smith,1
20230510,Miguel Vargas,1
20230510,Max Kepler,1
20230510,Juan Soto,1
20230510,Anthony Volpe,1
20230510,DJ LeMahieu,1
20230510,Harrison Bader,1
20230510,JJ Bleday,1
20230510,Carlos Pérez,1
20230510,Jace Peterson,1
20230510,Brandon Belt,1
20230510,Andrew McCutchen,1
20230510,Tucupita Marcano,1
20230510,Marcus Semien,1
20230510,LaMonte Wade Jr.,1
20230510,Michael Conforto,1
20230510,Lane Thomas,1
20230510,Riley Adams,1
20230511,Casey Schmitt,1
20230511,Spencer Steer,1
20230511,Michael Massey,1
20230511,Kyle Farmer,1
20230511,Fernando Tatis Jr.,1
20230511,Rougned Odor,1
20230511,Josh Lowe,1
20230511,Marcus Semien,1
20230512,Evan Longoria,1
20230512,Dominic Fletcher,1
20230512,Joc Pederson,1
20230512,Michael Conforto,1
20230512,Cedric Mullins,1
20230512,Connor Joe,1
20230512,Enmanuel Valdez,1
20230512,Connor Wong,1
20230512,Willson Contreras,1
20230512,Nolan Arenado,1
20230512,Nolan Gorman,1
20230512,Luis Robert Jr.,1
20230512,Yordan Alvarez,1
20230512,Josh Naylor,1
20230512,Alec Bohm,1
20230512,Kyle Schwarber,1
20230512,Jake Rogers,1
20230512,Julio Rodríguez,1
20230512,Mookie Betts,1
20230512,Freddie Freeman,1
20230512,Jazz Chisholm Jr.,1
20230512,Peyton Burdick,1
20230512,Jake Fraley,2
20230512,Tyler Stephenson,1
20230512,Owen Miller,1
20230512,Freddy Fermin,1
20230512,Christopher Morel,1
20230512,Anthony Rizzo,2
20230512,Anthony Volpe,1
20230512,Randy Arozarena,1
20230512,Josh Lowe,1
20230512,Jose Siri,1
20230512,Esteury Ruiz,1
20230512,Brent Rooker,1
20230512,Carlos Pérez,1
20230512,Kevin Smith,1
20230512,Robbie Grossman,1
20230512,Daulton Varsho,1
20230513,Dominic Fletcher,1
20230513,Adley Rutschman,1
20230513,Gunnar Henderson,1
20230513,Nolan Arenado,1
20230513,Luis Robert Jr.,1
20230513,Josh Naylor,1
20230513,Andrés Giménez,1
20230513,Mickey Moniak,1
20230513,Zach Neto,1
20230513,Bryce Harper,1
20230513,Jarred Kelenic,1
20230513,Teoscar Hernández,1
20230513,J.D. Martinez,1
20230513,Juan Soto,1
20230513,Ha-Seong Kim,1
20230513,Jazz Chisholm Jr.,1
20230513,Bryan De La Cruz,1
20230513,Jake Fraley,1
20230513,Christian Yelich,2
20230513,Salvador Perez,1
20230513,Joey Gallo,1
20230513,Alex Kirilloff,2
20230513,Carlos Correa,1
20230513,Jorge Polanco,1
20230513,Aaron Judge,2
20230513,Kyle Higashioka,1
20230513,Yandy Díaz,1
20230513,Nathaniel Lowe,1
20230513,Ezequiel Duran,1
20230513,Marcell Ozuna,1
20230513,CJ Abrams,1
20230514,Michael Conforto,1
20230514,Nolan Arenado,1
20230514,Paul DeJong,1
20230514,Andrew Knizner,1
20230514,Luis Robert Jr.,1
20230514,Jake Burger,1
20230514,Yainer Diaz,1
20230514,Josh Naylor,1
20230514,Brenton Doyle,1
20230514,Mookie Betts,1
20230514,Christian Yelich,1
20230514,Mike Brosseau,1
20230514,Brice Turang,1
20230514,Bobby Witt,1
20230514,Salvador Perez,1
20230514,Hunter Dozier,1
20230514,Joey Gallo,1
20230514,Michael A. Taylor,1
20230514,Trevor Larnach,1
20230514,Christopher Morel,1
20230514,Seiya Suzuki,1
20230514,Anthony Rizzo,1
20230514,Anthony Volpe,1
20230514,Oswaldo Cabrera,1
20230514,Taylor Walls,1
20230514,Shea Langeliers,1
20230514,Robbie Grossman,1
20230514,Adolis García,1
20230514,George Springer,1
20230514,Ronald Acuna Jr.,1
20230514,Ozzie Albies,1
20230514,Kevin Pillar,1
20230515,Cedric Mullins,1
20230515,Anthony Santander,1
20230515,Adam Frazier,1
20230515,Shohei Ohtani,1
20230515,Chad Wallach,1
20230515,Eugenio Suárez,1
20230515,Cal Raleigh,2
20230515,Mike Moustakas,1
20230515,Brenton Doyle,2
20230515,Alex Bregman,1
20230515,Christopher Morel,1
20230515,Will Smith,1
20230515,Max Muncy,2
20230515,Jorge Polanco,1
20230515,Trevor Larnach,1
20230515,Jace Peterson,1
20230515,Lourdes Gurriel Jr.,1
20230515,Geraldo Perdomo,1
20230515,Michael Conforto,1
20230515,Alec Bohm,1
20230515,Andrew Knizner,1
20230515,Nolan Gorman,1
20230515,Nolan Arenado,1
20230515,Tommy Edman,1
20230515,Ronald Acuna Jr.,1
20230515,Austin Riley,1
20230515,Marcell Ozuna,1
20230515,Kevin Pillar,1
20230515,Orlando Arcia,1
20230515,Aaron Judge,2
20230515,Willie Calhoun,1
20230515,CJ Abrams,1
20230516,Ryan O'Hearn,1
20230516,Ryan Mountcastle,1
20230516,Mickey Moniak,1
20230516,Justin Turner,1
20230516,Jarren Duran,1
20230516,Triston Casas,1
20230516,Taylor Trammell,1
20230516,Luis Robert Jr.,1
20230516,Gavin Sheets,1
20230516,Jake Burger,1
20230516,Ezequiel Tovar,1
20230516,Nick Senzel,1
20230516,Seiya Suzuki,1
20230516,Matt Mervis,1
20230516,Kyle Farmer,1
20230516,Jorge Soler,1
20230516,Lane Thomas,1
20230516,Pete Alonso,1
20230516,Eduardo Escobar,1
20230516,Brett Baty,1
20230516,Isaac Paredes,2
20230516,Jose Siri,1
20230516,Ryan Noda,1
20230516,Ramón Laureano,1
20230516,Nick Allen,1
20230516,Lourdes Gurriel Jr.,1
20230516,Christian Walker,1
20230516,Kyle Schwarber,1
20230516,Nolan Arenado,1
20230516,Brian Anderson,1
20230516,Joey Wiemer,1
20230516,Adolis García,1
20230516,Ezequiel Duran,1
20230516,Ronald Acuna Jr.,1
20230516,Sean Murphy,1
20230516,Kevin Kiermaier,1
20230516,Aaron Judge,1
20230516,Isiah Kiner-Falefa,1
20230517,Austin Hays,1
20230517,Mike Trout,1
20230517,Justin Turner,1
20230517,Andrew Vaughn,1
20230517,Gavin Sheets,1
20230517,Jake Burger,1
20230517,Luke Maile,1
20230517,Rodolfo Castro,1
20230517,Alex Bregman,1
20230517,Jake Meyers,1
20230517,Christopher Morel,1
20230517,Seiya Suzuki,2
20230517,James Outman,1
20230517,Joey Gallo,1
20230517,Byron Buxton,1
20230517,Jorge Soler,1
20230517,Corey Dickerson,1
20230517,Pete Alonso,1
20230517,Mark Vientos,1
20230517,Francisco Alvarez,1
20230517,Brandon Lowe,1
20230517,Jose Siri,1
20230517,Ramón Laureano,1
20230517,Corbin Carroll,1
20230517,Christian Walker,1
20230517,Jake Cronenworth,1
20230517,Vinnie Pasquantino,1
20230517,Bryson Stott,1
20230517,Paul DeJong,1
20230517,Adolis García,2
20230517,Ronald Acuna Jr.,1
20230517,Eddie Rosario,1
20230517,Orlando Arcia,1
20230517,Danny Jansen,1
20230518,Adley Rutschman,1
20230518,Anthony Santander,1
20230518,Mike Trout,1
20230518,Shohei Ohtani,1
20230518,Gabriel Arias,1
20230518,Bryan De La Cruz,1
20230518,Jeimer Candelario,1
20230518,Pete Alonso,1
20230518,Josh Lowe,1
20230518,Willson Contreras,2
20230518,Nolan Arenado,1
20230518,Juan Yepez,1
20230518,Nolan Gorman,2
20230518,Paul DeJong,1
20230518,Freddie Freeman,1
20230518,Max Muncy,1
20230518,Bo Bichette,1
20230518,Aaron Judge,1
20230518,Anthony Volpe,1
20230519,Willi Castro,1
20230519,Matt Olson,1
20230519,Aaron Judge,1
20230519,Anthony Rizzo,1
20230519,Kyle Tucker,1
20230519,Pete Alonso,1
20230519,Brett Baty,1
20230519,Francisco Alvarez,1
20230519,Josh Naylor,1
20230519,Gabriel Arias,1
20230519,Christopher Morel,1
20230519,Bryan Reynolds,1
20230519,Geraldo Perdomo,1
20230519,Fernando Tatis Jr.,1
20230519,Rafael Devers,2
20230519,Bryan De La Cruz,1
20230519,Mookie Betts,1
20230519,Adolis García,1
20230519,Ryan Mountcastle,1
20230519,Anthony Santander,1
20230519,Adam Frazier,1
20230519,Lane Thomas,1
20230519,Keibert Ruiz,1
20230519,Zach McKinstry,1
20230519,Riley Greene,1
20230519,Akil Baddoo,1
20230519,Matt Vierling,1
20230520,Shohei Ohtani,1
20230520,Joey Gallo,1
20230520,Matt Olson,1
20230520,Eugenio Suárez,1
20230520,Salvador Perez,1
20230520,Luke Maile,1
20230520,Anthony Rizzo,1
20230520,Isiah Kiner-Falefa,1
20230520,Yordan Alvarez,1
20230520,Kyle Schwarber,1
20230520,Kody Clemens,1
20230520,Dansby Swanson,1
20230520,Christopher Morel,1
20230520,Ketel Marte,1
20230520,Pavin Smith,1
20230520,Fernando Tatis Jr.,1
20230520,Juan Soto,1
20230520,Enmanuel Valdez,1
20230520,Nolan Gorman,1
20230520,J.D. Martinez,1
20230520,Yandy Díaz,1
20230520,Harold Ramírez,1
20230520,Christian Bethancourt,1
20230520,Brian Anderson,1
20230520,Owen Miller,1
20230520,Corey Seager,1
20230520,Ezequiel Duran,1
20230520,George Springer,1
20230520,Danny Jansen,1
20230520,Cedric Mullins,1
20230520,Ryan O'Hearn,1
20230520,Jeimer Candelario,1
20230520,Spencer Torkelson,1
20230521,Alex Kirilloff,1
20230521,Travis d'Arnaud,1
20230521,Jarred Kelenic,1
20230521,José Caballero,1
20230521,Luis Robert Jr.,1
20230521,Michael Massey,1
20230521,Gleyber Torres,1
20230521,Harrison Bader,1
20230521,Brandon Nimmo,1
20230521,Starling Marte,1
20230521,José Ramírez,1
20230521,Francisco Lindor,1
20230521,José Ramírez,1
20230521,Bryson Stott,1
20230521,Christopher Morel,1
20230521,Corbin Carroll,1
20230521,Matt Carpenter,1
20230521,J.D. Davis,1
20230521,Patrick Bailey,1
20230521,Jorge Soler,1
20230521,Nick Fortes,1
20230521,Paul DeJong,1
20230521,Josh Lowe,1
20230521,William Contreras,1
20230521,Willy Adames,1
20230521,Rowdy Tellez,1
20230521,Josh H. Smith,1
20230521,Corey Seager,1
20230521,Josh Jung,1
20230521,Matt Chapman,1
20230521,Ildemaro Vargas,1
20230521,Riley Adams,1
20230521,Nick Maton,1
20230522,Mickey Moniak,1
20230522,Eddie Rosario,1
20230522,Freddie Freeman,1
20230522,J.D. Martinez,2
20230522,Spencer Steer,1
20230522,Paul DeJong,1
20230522,Mike Zunino,1
20230522,Elias Díaz,1
20230522,Vinnie Pasquantino,1
20230522,Salvador Perez,1
20230522,Jackie Bradley Jr.,1
20230522,Matt Vierling,1
20230522,Rowdy Tellez,1
20230522,Mauricio Dubón,1
20230522,Yordan Alvarez,2
20230522,Corey Julks,1
20230522,Martín Maldonado,1
20230522,Kyle Garlick,1
20230522,Michael Conforto,1
20230522,Kyle Schwarber,1
20230522,Bryson Stott,1
20230522,Pavin Smith,1
20230522,Lourdes Gurriel Jr.,1
20230522,Tucupita Marcano,1
20230522,Josh Jung,1
20230522,Jarred Kelenic,1
20230522,José Caballero,1
20230522,Randy Arozarena,1
20230522,Jose Siri,1
20230522,Luke Raley,1
20230522,Daulton Varsho,1
20230522,Whit Merrifield,1
20230523,Mickey Moniak,1
20230523,Mike Trout,1
20230523,Matt Thaiss,1
20230523,J.D. Martinez,1
20230523,Jason Heyward,1
20230523,Seiya Suzuki,1
20230523,Christopher Morel,1
20230523,Matt Mervis,1
20230523,Pete Alonso,1
20230523,Matt McLain,1
20230523,Paul Goldschmidt,2
20230523,Will Brennan,1
20230523,Yasmani Grandal,1
20230523,Jorge Soler,1
20230523,Garrett Cooper,1
20230523,Owen Miller,1
20230523,Joey Wiemer,1
20230523,Byron Buxton,1
20230523,Michael A. Taylor,1
20230523,Michael Conforto,1
20230523,Aaron Judge,1
20230523,Harrison Bader,1
20230523,Cedric Mullins,1
20230523,Gunnar Henderson,1
20230523,Gabriel Moreno,1
20230523,Josh Jung,1
20230523,J.P. Crawford,1
20230523,Ty France,1
20230523,Isaac Paredes,1
20230523,George Springer,1
20230523,Vladimir Guerrero Jr.,1
20230523,Matt Chapman,1
20230523,Danny Jansen,1
20230523,Lane Thomas,1
20230523,CJ Abrams,1
20230523,Juan Soto,1
20230523,Xander Bogaerts,1
20230523,Jake Cronenworth,1
20230523,Brandon Dixon,1
20230524,Mike Trout,1
20230524,Shohei Ohtani,1
20230524,Zach Neto,1
20230524,Connor Wong,1
20230524,Matt Olson,1
20230524,Marcell Ozuna,1
20230524,Mookie Betts,1
20230524,Nico Hoerner,1
20230524,Francisco Alvarez,1
20230524,Matt McLain,1
20230524,Lars Nootbaar,1
20230524,Brendan Donovan,1
20230524,Elias Díaz,1
20230524,Jorge Soler,1
20230524,Jonathan Davis,1
20230524,Riley Greene,1
20230524,Zack Short,1
20230524,Willy Adames,1
20230524,Owen Miller,1
20230524,Brian Anderson,1
20230524,Edouard Julien,1
20230524,Ryan Jeffers,1
20230524,Gleyber Torres,2
20230524,Isiah Kiner-Falefa,1
20230524,Ryan Mountcastle,1
20230524,Adam Frazier,1
20230524,Trea Turner,1
20230524,Evan Longoria,1
20230524,Marcus Semien,1
20230524,Teoscar Hernández,1
20230524,Luke Raley,1
20230524,Jose Siri,1
20230524,Cavan Biggio,1
20230524,Rougned Odor,1
20230524,Ha-Seong Kim,1
20230525,Austin Riley,2
20230525,Marcell Ozuna,1
20230525,Bryce Harper,1
20230525,Alec Bohm,1
20230525,Dansby Swanson,1
20230525,Pete Alonso,1
20230525,Elias Díaz,1
20230525,Jorge Soler,1
20230525,Garrett Cooper,1
20230525,Akil Baddoo,1
20230525,Gavin Sheets,1
20230525,Michael Conforto,1
20230525,Ty France,2
20230525,Seth Brown,1
20230525,Rougned Odor,1
20230525,Trent Grisham,1
20230526,Brandon Drury,1
20230526,Jorge Soler,1
20230526,Bryan De La Cruz,1
20230526,Enrique Hernández,1
20230526,Marcell Ozuna,1
20230526,Michael Harris II,1
20230526,Adley Rutschman,1
20230526,Corey Seager,1
20230526,Robbie Grossman,1
20230526,Leody Taveras,1
20230526,Charlie Blackmon,1
20230526,Ryan McMahon,1
20230526,Francisco Lindor,1
20230526,Andrew Vaughn,1
20230526,Bobby Witt,2
20230526,Lane Thomas,1
20230526,Corey Dickerson,1
20230526,J.D. Davis,1
20230526,Mitch Haniger,1
20230526,Brett Wisely,1
20230526,Bo Bichette,1
20230526,Kevin Kiermaier,1
20230526,Fernando Tatis Jr.,1
20230526,Juan Soto,1
20230526,Seth Brown,1
20230526,J.P. Crawford,1
20230526,Julio Rodríguez,1
20230526,Andrew McCutchen,1
20230526,Bryan Reynolds,1
20230526,Carlos Santana,1
20230526,Jack Suwinski,2
20230526,Ke'Bryan Hayes,1
20230526,Tucupita Marcano,1
20230526,Yandy Díaz,1
20230526,Jose Siri,1
20230527,Gio Urshela,1
20230527,Jorge Soler,1
20230527,Ketel Marte,1
20230527,Sean Murphy,1
20230527,Austin Hays,1
20230527,Jonathan India,2
20230527,Brendan Donovan,1
20230527,Ryan McMahon,1
20230527,Pete Alonso,1
20230527,Francisco Alvarez,1
20230527,Zach McKinstry,1
20230527,Zack Short,1
20230527,Salvador Perez,1
20230527,Mitch Haniger,1
20230527,Edouard Julien,1
20230527,Willi Castro,2
20230527,Matt Wallner,1
20230527,Bo Bichette,1
20230527,Daulton Varsho,1
20230527,Cavan Biggio,1
20230527,DJ LeMahieu,1
20230527,Fernando Tatis Jr.,1
20230527,Jeremy Peña,1
20230527,Harold Ramírez,1
20230527,Max Muncy,1
20230527,Miguel Vargas,1
20230528,Nick Fortes,1
20230528,Corbin Carroll,1
20230528,Geraldo Perdomo,1
20230528,Justin Turner,1
20230528,Matt Olson,2
20230528,Austin Riley,1
20230528,Kyle Schwarber,1
20230528,Brandon Marsh,1
20230528,Patrick Wisdom,2
20230528,Spencer Steer,1
20230528,Paul Goldschmidt,1
20230528,Alec Burleson,1
20230528,Andrew Knizner,1
20230528,Charlie Blackmon,1
20230528,Ryan McMahon,1
20230528,Francisco Alvarez,1
20230528,Francisco Lindor,1
20230528,Akil Baddoo,1
20230528,Romy Gonzalez,1
20230528,MJ Melendez,1
20230528,Edward Olivares,1
20230528,William Contreras,1
20230528,Mike Yastrzemski,1
20230528,Blake Sabol,1
20230528,Aaron Judge,1
20230528,Harrison Bader,1
20230528,Jake Cronenworth,1
20230528,Rougned Odor,1
20230528,Ryan Noda,1
20230528,Jose Altuve,1
20230528,Jeremy Peña,1
20230528,Yordan Alvarez,2
20230528,José Abreu,1
20230528,Jake Meyers,1
20230528,Chas McCormick,1
20230528,Julio Rodríguez,1
20230528,Eugenio Suárez,1
20230528,Cal Raleigh,1
20230528,Isaac Paredes,1
20230528,J.D. Martinez,1
20230528,Chris Taylor,2
20230528,Max Muncy,1
20230528,Trayce Thompson,1
20230529,Pavin Smith,1
20230529,Lourdes Gurriel Jr.,1
20230529,Ryan McMahon,1
20230529,Eloy Jiménez,1
20230529,Andrew Vaughn,1
20230529,Romy Gonzalez,1
20230529,Brandon Drury,1
20230529,Matt Thaiss,1
20230529,Corey Seager,1
20230529,Jose Altuve,1
20230529,Royce Lewis,1
20230529,Ryan Jeffers,1
20230529,J.D. Martinez,1
20230529,Ryan Noda,1
20230529,Matt Olson,1
20230529,Julio Rodríguez,1
20230529,Aaron Judge,2
20230529,Jake Bauers,1
20230529,Austin Slater,1
20230529,Patrick Bailey,1
20230529,Jack Suwinski,2
20230529,Bobby Witt,1
20230529,Michael Massey,1
20230530,Ketel Marte,1
20230530,Evan Longoria,1
20230530,Corbin Carroll,1
20230530,Nolan Jones,1
20230530,Jose Barrero,1
20230530,Romy Gonzalez,1
20230530,Taylor Ward,1
20230530,Shohei Ohtani,1
20230530,Nico Hoerner,1
20230530,Andy Ibáñez,1
20230530,Jake Rogers,1
20230530,Josh Jung,1
20230530,Alex Bregman,1
20230530,Chas McCormick,1
20230530,Freddie Freeman,1
20230530,J.D. Martinez,1
20230530,Jason Heyward,1
20230530,Keibert Ruiz,1
20230530,Bryan De La Cruz,1
20230530,Francisco Lindor,1
20230530,Kevin Pillar,1
20230530,Aaron Judge,1
20230530,Anthony Volpe,1
20230530,Greg Allen,1
20230530,Connor Joe,1
20230530,William Contreras,1
20230531,Christian Walker,1
20230531,Anthony Santander,1
20230531,Josh Naylor,1
20230531,Josh Bell,1
20230531,Gabriel Arias,1
20230531,Masataka Yoshida,1
20230531,Enmanuel Valdez,1
20230531,Spencer Steer,1
20230531,Jake Burger,1
20230531,Mike Trout,1
20230531,Shohei Ohtani,2
20230531,Chad Wallach,1
20230531,Taylor Ward,1
20230531,Brandon Lowe,1
20230531,Jose Siri,1
20230531,Jake Meyers,1
20230531,Yainer Diaz,1
20230531,Mookie Betts,2
20230531,Will Smith,1
20230531,Luis García,1
20230531,Jeimer Candelario,1
20230531,Keibert Ruiz,2
20230531,CJ Abrams,1
20230531,Gary Sánchez,1
20230531,Mark Canha,1
20230531,Edmundo Sosa,1
20230531,Ozzie Albies,1
20230531,Abraham Toro,1
