Date,Name,HR
20230625,Jeimer Candelario,1
20230625,Ketel Marte,1
20230625,Jose Siri,1
20230625,George Springer,1
20230625,Cavan Biggio,1
20230625,Tony Kemp,1
20230626,Shohei Ohtani,1
20230626,Luis Robert Jr.,1
20230626,Ronald Acuna Jr.,1
20230626,Marcell Ozuna,1
20230626,Joey Gallo,1
20230626,Spencer Steer,1
20230626,Joey Wiemer,1
20230626,J.P. Crawford,1
20230626,Eugenio Suárez,1
20230626,Lane Thomas,1
20230626,Dominic Smith,1
20230626,Marcus Semien,1
20230626,Adolis García,1
20230626,Andy Ibáñez,1
20230626,Jake Rogers,1
20230627,Shohei Ohtani,2
20230627,Ketel Marte,1
20230627,Corbin Carroll,1
20230627,Christian Walker,1
20230627,Evan Longoria,1
20230627,Jose Siri,1
20230627,Ronald Acuna Jr.,2
20230627,Austin Riley,1
20230627,Sean Murphy,1
20230627,Michael Harris II,1
20230627,TJ Friedl,1
20230627,Matt McLain,1
20230627,Bryan De La Cruz,1
20230627,Jean Segura,1
20230627,Brandon Marsh,2
20230627,J.D. Martinez,2
20230627,Brandon Nimmo,2
20230627,Francisco Lindor,1
20230627,Daniel Vogelbach,1
20230627,Seth Brown,1
20230627,Josh Donaldson,1
20230627,Carlos Santana,1
20230627,Jack Suwinski,1
20230627,Nick Gonzales,1
20230627,Teoscar Hernández,1
20230627,Keibert Ruiz,1
20230627,Paul DeJong,1
20230627,Martín Maldonado,1
20230627,Adolis García,1
20230627,Ezequiel Duran,1
20230627,Spencer Torkelson,1
20230628,Brandon Drury,1
20230628,Hunter Renfroe,1
20230628,Luis Robert Jr.,1
20230628,Eloy Jiménez,1
20230628,Seby Zavala,2
20230628,Matt Olson,1
20230628,Adam Frazier,1
20230628,TJ Friedl,1
20230628,Rafael Devers,1
20230628,Jazz Chisholm Jr.,1
20230628,Garrett Cooper,1
20230628,Dansby Swanson,1
20230628,Jared Young,1
20230628,Nick Castellanos,1
20230628,Josh Harrison,1
20230628,Edmundo Sosa,1
20230628,Mookie Betts,1
20230628,José Ramírez,1
20230628,Josh Bell,1
20230628,Bo Naylor,1
20230628,Tommy Pham,1
20230628,Giancarlo Stanton,1
20230628,Carlos Santana,1
20230628,José Caballero,1
20230628,Brendan Donovan,1
20230628,Paul Goldschmidt,1
20230628,Nolan Arenado,1
20230628,Jose Altuve,1
20230628,José Abreu,1
20230628,Adolis García,1
20230628,Josh Jung,1
20230628,Ezequiel Duran,1
20230628,Kerry Carpenter,1
20230628,Austin Slater,1
20230629,Mickey Moniak,1
20230629,Shohei Ohtani,1
20230629,Mike Moustakas,1
20230629,Hunter Renfroe,1
20230629,Lourdes Gurriel Jr.,1
20230629,Luke Raley,1
20230629,Jazz Chisholm Jr.,1
20230629,Kyle Schwarber,1
20230629,J.D. Martinez,1
20230629,Brandon Nimmo,1
20230629,Brett Baty,1
20230629,Victor Caratini,1
20230629,Josh Donaldson,1
20230629,Isiah Kiner-Falefa,1
20230629,Ha-Seong Kim,1
20230629,Trent Grisham,1
20230629,Alex Bregman,1
20230629,Kyle Tucker,1
20230629,Leody Taveras,1
20230629,Ezequiel Duran,1
20230629,Spencer Torkelson,2
20230629,Vladimir Guerrero Jr.,1
20230630,Shohei Ohtani,1
20230630,Lourdes Gurriel Jr.,1
20230630,Ronald Acuna Jr.,1
20230630,Austin Riley,1
20230630,Matt Olson,2
20230630,Sean Murphy,1
20230630,Eddie Rosario,1
20230630,Jorge Soler,1
20230630,Jesús Sánchez,1
20230630,Adley Rutschman,1
20230630,Byron Buxton,1
20230630,Max Kepler,1
20230630,Joey Gallo,1
20230630,Christopher Morel,1
20230630,Nick Madrigal,1
20230630,Will Brennan,1
20230630,Matt McLain,1
20230630,Spencer Steer,1
20230630,Tyler Stephenson,1
20230630,Trent Grisham,1
20230630,Ezequiel Tovar,1
20230630,Andy Ibáñez,1
20230630,Mookie Betts,2
20230630,Tommy Pham,1
20230630,Wilmer Flores,1
20230630,Patrick Bailey,1
20230630,Carlos Pérez,1
20230630,Luis Robert Jr.,1
20230630,Stone Garrett,1
20230630,Andrew McCutchen,1
20230630,Carlos Santana,1
20230630,Tom Murphy,1
20230630,Randy Arozarena,1
20230630,Josh Lowe,1
20230630,Jose Siri,1
20230630,Josh Jung,1
20230630,Jonah Heim,1
20230630,Jose Altuve,1
20230630,Jarren Duran,1
20230630,Masataka Yoshida,1
20230630,Justin Turner,1
