Date,Name,H
20230425,Daulton Varsho,0
20230425,Matt Chapman,1
20230425,Brandon Belt,0
20230425,Whit Merrifield,0
20230425,Danny Jansen,3
20230425,Kevin Kiermaier,1
20230425,Luis Robert Jr.,0
20230425,Andrew Benintendi,1
20230425,Eloy Jiménez,0
20230425,Gavin Sheets,1
20230425,Andrew Vaughn,0
20230425,Yasmani Grandal,0
20230425,Seby Zavala,0
20230425,Jake Burger,1
20230425,Elvis Andrus,1
20230425,Romy Gonzalez,0
20230426,Taylor Ward,0
20230426,Mike Trout,0
20230426,Brett Phillips,0
20230426,Shohei Ohtani,2
20230426,Anthony Rendon,2
20230426,Hunter Renfroe,2
20230426,Brandon Drury,2
20230426,Gio Urshela,1
20230426,Matt Thaiss,2
20230426,Zach Neto,1
20230426,Esteury Ruiz,2
20230426,Jordan Diaz,0
20230426,Brent Rooker,0
20230426,Jesús Aguilar,0
20230426,Carlos Pérez,0
20230426,Aledmys Díaz,0
20230426,Shea Langeliers,0
20230426,Kevin Smith,2
20230426,Conner Capel,2
20230426,Ketel Marte,0
20230426,Emmanuel Rivera,2
20230426,Josh Rojas,0
20230426,Lourdes Gurriel Jr.,1
20230426,Christian Walker,1
20230426,Evan Longoria,1
20230426,Corbin Carroll,1
20230426,Nick Ahmed,0
20230426,Alek Thomas,0
20230426,Jose Herrera,0
20230426,Bobby Witt,1
20230426,Vinnie Pasquantino,1
20230426,MJ Melendez,1
20230426,Edward Olivares,1
20230426,Michael Massey,0
20230426,Matt Duffy,0
20230426,Kyle Isbel,0
20230426,Franmil Reyes,0
20230426,Freddy Fermin,0
20230426,Nicky Lopez,0
20230426,Jackie Bradley Jr.,1
20230426,Ronald Acuna Jr.,1
20230426,Matt Olson,1
20230426,Austin Riley,1
20230426,Sean Murphy,1
20230426,Nick Solak,0
20230426,Chadwick Tromp,0
20230426,Eddie Rosario,1
20230426,Ozzie Albies,1
20230426,Vaughn Grissom,2
20230426,Marcell Ozuna,1
20230426,Sam Hilliard,0
20230426,Jazz Chisholm Jr.,1
20230426,Garrett Cooper,1
20230426,Jorge Soler,0
20230426,Luis Arraez,0
20230426,Avisaíl García,1
20230426,Jesús Sánchez,1
20230426,Jon Berti,1
20230426,Jacob Stallings,0
20230426,Jean Segura,0
20230426,Garrett Hampson,0
20230426,Cedric Mullins,2
20230426,Adley Rutschman,0
20230426,Anthony Santander,0
20230426,Ryan Mountcastle,1
20230426,Gunnar Henderson,0
20230426,Adam Frazier,1
20230426,Ryan O'Hearn,1
20230426,Ramón Urías,4
20230426,Terrin Vavra,0
20230426,Ryan McKenna,2
20230426,Alex Verdugo,1
20230426,Rafael Devers,0
20230426,Justin Turner,1
20230426,Masataka Yoshida,1
20230426,Enrique Hernández,2
20230426,Triston Casas,0
20230426,Jarren Duran,2
20230426,Enmanuel Valdez,0
20230426,Christian Arroyo,0
20230426,Connor Wong,0
20230426,Reese McGuire,0
20230426,Nico Hoerner,1
20230426,Dansby Swanson,0
20230426,Ian Happ,1
20230426,Seiya Suzuki,1
20230426,Trey Mancini,2
20230426,Eric Hosmer,1
20230426,Nick Madrigal,0
20230426,Patrick Wisdom,0
20230426,Yan Gomes,1
20230426,Nelson Velázquez,1
20230426,Fernando Tatis Jr.,2
20230426,Juan Soto,0
20230426,Manny Machado,1
20230426,Xander Bogaerts,1
20230426,Nelson Cruz,1
20230426,Jake Cronenworth,1
20230426,Ha-Seong Kim,2
20230426,Austin Nola,0
20230426,Trent Grisham,0
20230426,José Azocar,1
20230426,Brett Sullivan,0
20230426,Jonathan India,0
20230426,TJ Friedl,0
20230426,Spencer Steer,0
20230426,Tyler Stephenson,2
20230426,Stuart Fairchild,0
20230426,Jake Fraley,1
20230426,Henry Ramos,1
20230426,Ian Gibaut,0
20230426,Lucas Sims,0
20230426,Kevin Newman,1
20230426,Nick Senzel,2
20230426,Curt Casali,0
20230426,Marcus Semien,0
20230426,Travis Jankowski,0
20230426,Leody Taveras,1
20230426,Nathaniel Lowe,1
20230426,Adolis García,1
20230426,Josh Jung,0
20230426,Ezequiel Duran,0
20230426,Jonah Heim,1
20230426,Bubba Thompson,0
20230426,Robbie Grossman,1
20230426,Sandy León,0
20230426,Brad Miller,0
20230426,Josh H. Smith,0
20230426,Steven Kwan,0
20230426,Amed Rosario,1
20230426,José Ramírez,2
20230426,Josh Naylor,2
20230426,Josh Bell,0
20230426,Gabriel Arias,0
20230426,Andrés Giménez,2
20230426,Oscar Gonzalez,2
20230426,Myles Straw,1
20230426,Will Brennan,0
20230426,Cam Gallagher,0
20230426,Charlie Blackmon,1
20230426,Jurickson Profar,1
20230426,Kris Bryant,2
20230426,C.J. Cron,0
20230426,Ryan McMahon,1
20230426,Alan Trejo,1
20230426,Brenton Doyle,0
20230426,Ezequiel Tovar,1
20230426,Brian Serven,0
20230426,Christian Yelich,0
20230426,Jesse Winker,0
20230426,Willy Adames,0
20230426,Rowdy Tellez,1
20230426,Brian Anderson,2
20230426,Victor Caratini,2
20230426,Brice Turang,0
20230426,Mike Brosseau,1
20230426,Blake Perkins,0
20230426,Joey Wiemer,2
20230426,Zach McKinstry,0
20230426,Eric Haase,0
20230426,Riley Greene,1
20230426,Javier Báez,0
20230426,Jonathan Schoop,1
20230426,Nick Maton,1
20230426,Tyler Nevin,0
20230426,Kerry Carpenter,0
20230426,Spencer Torkelson,0
20230426,Akil Baddoo,2
20230426,Jake Rogers,1
20230426,Matt Vierling,1
20230426,Max Kepler,0
20230426,Carlos Correa,0
20230426,Ryan Jeffers,0
20230426,Trevor Larnach,0
20230426,Jose Miranda,2
20230426,Joey Gallo,1
20230426,Donovan Solano,1
20230426,Nick Gordon,1
20230426,Christian Vázquez,0
20230426,Willi Castro,0
20230426,Anthony Volpe,2
20230426,Aaron Judge,3
20230426,Anthony Rizzo,2
20230426,DJ LeMahieu,0
20230426,Gleyber Torres,2
20230426,Willie Calhoun,2
20230426,Franchy Cordero,0
20230426,Isiah Kiner-Falefa,1
20230426,Kyle Higashioka,1
20230426,Oswaldo Cabrera,1
20230426,Brandon Nimmo,0
20230426,Starling Marte,1
20230426,Francisco Lindor,0
20230426,Pete Alonso,0
20230426,Mark Canha,0
20230426,Jeff McNeil,2
20230426,Tommy Pham,0
20230426,Eduardo Escobar,1
20230426,Brett Baty,0
20230426,Tomás Nido,0
20230426,Daniel Vogelbach,0
20230426,Francisco Alvarez,0
20230426,Alex Call,1
20230426,Luis García,0
20230426,Jeimer Candelario,1
20230426,Joey Meneses,1
20230426,Keibert Ruiz,1
20230426,Dominic Smith,1
20230426,Lane Thomas,1
20230426,CJ Abrams,2
20230426,Victor Robles,0
20230426,Bryson Stott,2
20230426,Trea Turner,1
20230426,Kyle Schwarber,1
20230426,Nick Castellanos,3
20230426,Brandon Marsh,1
20230426,J.T. Realmuto,2
20230426,Alec Bohm,1
20230426,Jake Cave,0
20230426,Edmundo Sosa,1
20230426,Julio Rodríguez,1
20230426,Ty France,0
20230426,Jarred Kelenic,0
20230426,Eugenio Suárez,2
20230426,Teoscar Hernández,0
20230426,Cal Raleigh,0
20230426,AJ Pollock,1
20230426,Kolten Wong,1
20230426,José Caballero,0
20230426,J.P. Crawford,3
20230426,Ke'Bryan Hayes,0
20230426,Bryan Reynolds,1
20230426,Andrew McCutchen,1
20230426,Drew Maggi,0
20230426,Carlos Santana,1
20230426,Jack Suwinski,1
20230426,Connor Joe,0
20230426,Tucupita Marcano,0
20230426,Rodolfo Castro,2
20230426,Ji Hwan Bae,3
20230426,Jason Delay,3
20230426,Mookie Betts,0
20230426,Freddie Freeman,2
20230426,Jason Heyward,0
20230426,James Outman,0
20230426,Miguel Vargas,0
20230426,Michael Busch,0
20230426,Chris Taylor,1
20230426,David Peralta,0
20230426,Austin Wynns,1
20230426,Austin Slater,2
20230426,Thairo Estrada,3
20230426,Michael Conforto,2
20230426,J.D. Davis,0
20230426,Mitch Haniger,1
20230426,LaMonte Wade Jr.,2
20230426,Wilmer Flores,1
20230426,David Villar,0
20230426,Brandon Crawford,0
20230426,Blake Sabol,2
20230426,Lars Nootbaar,0
20230426,Paul Goldschmidt,4
20230426,Nolan Gorman,1
20230426,Nolan Arenado,0
20230426,Willson Contreras,1
20230426,Alec Burleson,0
20230426,Tyler O'Neill,0
20230426,Brendan Donovan,0
20230426,Paul DeJong,2
20230426,Yandy Díaz,0
20230426,Wander Franco,0
20230426,Randy Arozarena,0
20230426,Brandon Lowe,0
20230426,Harold Ramírez,0
20230426,Christian Bethancourt,0
20230426,Taylor Walls,0
20230426,Jose Siri,0
20230426,Manuel Margot,2
20230426,Mauricio Dubón,1
20230426,Jeremy Peña,2
20230426,Kyle Tucker,1
20230426,Alex Bregman,0
20230426,José Abreu,0
20230426,Corey Julks,0
20230426,Jake Meyers,0
20230426,David Hensley,0
20230426,Yainer Diaz,1
20230426,George Springer,0
20230426,Cavan Biggio,0
20230426,Bo Bichette,3
20230426,Vladimir Guerrero Jr.,2
20230426,Matt Chapman,1
20230426,Nathan Lukes,0
20230426,Daulton Varsho,0
20230426,Alejandro Kirk,0
20230426,Whit Merrifield,2
20230426,Danny Jansen,0
20230426,Santiago Espinal,3
20230426,Elvis Andrus,0
20230426,Andrew Vaughn,1
20230426,Luis Robert Jr.,1
20230426,Eloy Jiménez,0
20230426,Andrew Benintendi,1
20230426,Jake Burger,0
20230426,Seby Zavala,0
20230426,Lenyn Sosa,0
20230426,Romy Gonzalez,1
20230426,Adam Haseley,0
20230427,Taylor Ward,1
20230427,Mike Trout,1
20230427,Shohei Ohtani,3
20230427,Anthony Rendon,2
20230427,Hunter Renfroe,1
20230427,Brandon Drury,2
20230427,Luis Rengifo,0
20230427,Zach Neto,0
20230427,Gio Urshela,0
20230427,Chad Wallach,0
20230427,Esteury Ruiz,0
20230427,Conner Capel,0
20230427,Brent Rooker,1
20230427,Jace Peterson,0
20230427,Jordan Diaz,1
20230427,Shea Langeliers,2
20230427,Ryan Noda,1
20230427,Jesús Aguilar,1
20230427,Aledmys Díaz,0
20230427,Tony Kemp,0
20230427,Carlos Pérez,1
20230427,Tyler Wade,0
20230427,Kevin Smith,0
20230427,Ronald Acuna Jr.,0
20230427,Matt Olson,0
20230427,Austin Riley,0
20230427,Ozzie Albies,0
20230427,Sean Murphy,0
20230427,Vaughn Grissom,1
20230427,Eddie Rosario,2
20230427,Kevin Pillar,1
20230427,Sam Hilliard,0
20230427,Chadwick Tromp,1
20230427,Ehire Adrianza,0
20230427,Jazz Chisholm Jr.,1
20230427,Garrett Cooper,1
20230427,Bryan De La Cruz,0
20230427,Luis Arraez,2
20230427,Jesús Sánchez,1
20230427,Jorge Soler,0
20230427,Jean Segura,2
20230427,Yuli Gurriel,1
20230427,Nick Fortes,1
20230427,Garrett Hampson,1
20230427,Avisaíl García,1
20230427,Jon Berti,0
20230427,Andrew Benintendi,0
20230427,Romy Gonzalez,1
20230427,Andrew Vaughn,1
20230427,Luis Robert Jr.,1
20230427,Adam Haseley,2
20230427,Eloy Jiménez,1
20230427,Yasmani Grandal,1
20230427,Jake Burger,2
20230427,Elvis Andrus,0
20230427,Oscar Colás,1
20230427,Lenyn Sosa,1
20230427,Yandy Díaz,3
20230427,Wander Franco,2
20230427,Randy Arozarena,0
20230427,Brandon Lowe,3
20230427,Manuel Margot,0
20230427,Isaac Paredes,2
20230427,Josh Lowe,3
20230427,Taylor Walls,0
20230427,Luke Raley,3
20230427,Francisco Mejía,0
20230427,Nico Hoerner,1
20230427,Dansby Swanson,2
20230427,Ian Happ,2
20230427,Seiya Suzuki,1
20230427,Trey Mancini,0
20230427,Eric Hosmer,1
20230427,Nelson Velázquez,1
20230427,Nick Madrigal,0
20230427,Tucker Barnhart,1
20230427,Jake Cronenworth,0
20230427,Fernando Tatis Jr.,1
20230427,Juan Soto,1
20230427,Xander Bogaerts,0
20230427,Manny Machado,2
20230427,Matt Carpenter,0
20230427,Trent Grisham,0
20230427,Ha-Seong Kim,1
20230427,Brett Sullivan,1
20230427,Nelson Cruz,0
20230427,Zach McKinstry,2
20230427,Jake Rogers,0
20230427,Riley Greene,1
20230427,Spencer Torkelson,1
20230427,Nick Maton,0
20230427,Kerry Carpenter,2
20230427,Tyler Nevin,0
20230427,Eric Haase,2
20230427,Miguel Cabrera,0
20230427,Akil Baddoo,0
20230427,Matt Vierling,0
20230427,Jonathan Schoop,0
20230427,Cedric Mullins,1
20230427,Adley Rutschman,2
20230427,Ryan Mountcastle,0
20230427,Anthony Santander,1
20230427,Ramón Urías,0
20230427,Jorge Mateo,2
20230427,Adam Frazier,1
20230427,Ryan McKenna,1
20230427,Joey Ortiz,1
20230427,Byron Buxton,1
20230427,Carlos Correa,1
20230427,Jorge Polanco,1
20230427,Trevor Larnach,1
20230427,Jose Miranda,0
20230427,Joey Gallo,1
20230427,Christian Vázquez,2
20230427,Max Kepler,2
20230427,Michael A. Taylor,1
20230427,Bobby Witt,0
20230427,Vinnie Pasquantino,1
20230427,MJ Melendez,0
20230427,Franmil Reyes,0
20230427,Kyle Isbel,1
20230427,Michael Massey,0
20230427,Hunter Dozier,0
20230427,Nicky Lopez,1
20230427,Jackie Bradley Jr.,0
20230427,Brandon Nimmo,2
20230427,Starling Marte,1
20230427,Francisco Lindor,2
20230427,Pete Alonso,2
20230427,Jeff McNeil,2
20230427,Daniel Vogelbach,2
20230427,Mark Canha,1
20230427,Brett Baty,3
20230427,Luis Guillorme,0
20230427,Francisco Alvarez,1
20230427,Tomás Nido,0
20230427,Alex Call,2
20230427,Jeimer Candelario,0
20230427,Joey Meneses,1
20230427,Keibert Ruiz,1
20230427,Lane Thomas,1
20230427,Stone Garrett,1
20230427,Michael Chavis,0
20230427,Luis García,1
20230427,Victor Robles,0
20230427,CJ Abrams,1
20230427,Bryson Stott,1
20230427,Trea Turner,0
20230427,Kyle Schwarber,1
20230427,Nick Castellanos,1
20230427,Brandon Marsh,0
20230427,Alec Bohm,0
20230427,Kody Clemens,1
20230427,Edmundo Sosa,0
20230427,Garrett Stubbs,0
20230427,Julio Rodríguez,0
20230427,Ty France,0
20230427,Eugenio Suárez,0
20230427,Teoscar Hernández,0
20230427,AJ Pollock,0
20230427,Tommy La Stella,1
20230427,Sam Haggerty,0
20230427,Jarred Kelenic,0
20230427,Tom Murphy,2
20230427,José Caballero,0
20230427,J.P. Crawford,0
20230427,Tucupita Marcano,1
20230427,Bryan Reynolds,2
20230427,Andrew McCutchen,1
20230427,Connor Joe,1
20230427,Rodolfo Castro,1
20230427,Jack Suwinski,1
20230427,Mark Mathias,1
20230427,Ji Hwan Bae,0
20230427,Drew Maggi,0
20230427,Ke'Bryan Hayes,0
20230427,Austin Hedges,0
20230427,Mookie Betts,0
20230427,Freddie Freeman,1
20230427,Jason Heyward,2
20230427,Miguel Vargas,0
20230427,James Outman,0
20230427,David Peralta,1
20230427,Chris Taylor,0
20230427,Michael Busch,0
20230427,Trayce Thompson,0
20230427,Austin Barnes,1
20230427,LaMonte Wade Jr.,1
20230427,Thairo Estrada,1
20230427,Joc Pederson,0
20230427,Mitch Haniger,1
20230427,Michael Conforto,0
20230427,Wilmer Flores,0
20230427,Mike Yastrzemski,1
20230427,Blake Sabol,0
20230427,David Villar,1
20230427,Brandon Crawford,1
20230427,Lars Nootbaar,2
20230427,Paul Goldschmidt,0
20230427,Nolan Gorman,1
20230427,Nolan Arenado,1
20230427,Alec Burleson,1
20230427,Dylan Carlson,1
20230427,Paul DeJong,2
20230427,Tyler O'Neill,1
20230427,Andrew Knizner,1
20230427,Tommy Edman,2
20230427,Marcus Semien,2
20230427,Robbie Grossman,1
20230427,Nathaniel Lowe,1
20230427,Adolis García,0
20230427,Jonah Heim,0
20230427,Ezequiel Duran,2
20230427,Josh H. Smith,0
20230427,Leody Taveras,0
20230427,Sandy León,0
20230427,Anthony Volpe,1
20230427,Aaron Judge,0
20230427,Oswaldo Cabrera,0
20230427,Anthony Rizzo,1
20230427,DJ LeMahieu,1
20230427,Gleyber Torres,1
20230427,Oswald Peraza,0
20230427,Isiah Kiner-Falefa,0
20230427,Jose Trevino,3
20230427,Aaron Hicks,1
20230428,Alex Verdugo,0
20230428,Masataka Yoshida,1
20230428,Justin Turner,1
20230428,Rob Refsnyder,0
20230428,Rafael Devers,0
20230428,Triston Casas,0
20230428,Jarren Duran,3
20230428,Enrique Hernández,2
20230428,Reese McGuire,0
20230428,Enmanuel Valdez,1
20230428,Steven Kwan,2
20230428,Amed Rosario,0
20230428,José Ramírez,1
20230428,Josh Naylor,0
20230428,Josh Bell,1
20230428,Andrés Giménez,1
20230428,Mike Zunino,1
20230428,Will Brennan,1
20230428,Myles Straw,1
20230428,Andrew Benintendi,1
20230428,Andrew Vaughn,2
20230428,Romy Gonzalez,0
20230428,Luis Robert Jr.,0
20230428,Eloy Jiménez,1
20230428,Gavin Sheets,1
20230428,Yasmani Grandal,0
20230428,Adam Haseley,0
20230428,Jake Burger,2
20230428,Seby Zavala,0
20230428,Elvis Andrus,0
20230428,Lenyn Sosa,0
20230428,Oscar Colás,0
20230428,Yandy Díaz,1
20230428,Taylor Walls,0
20230428,Wander Franco,0
20230428,Randy Arozarena,2
20230428,Brandon Lowe,0
20230428,Harold Ramírez,0
20230428,Isaac Paredes,3
20230428,Christian Bethancourt,0
20230428,Manuel Margot,3
20230428,Jose Siri,0
20230428,Charlie Blackmon,1
20230428,Jurickson Profar,2
20230428,Kris Bryant,1
20230428,C.J. Cron,1
20230428,Ryan McMahon,1
20230428,Elias Díaz,0
20230428,Alan Trejo,0
20230428,Brenton Doyle,0
20230428,Ezequiel Tovar,1
20230428,Ketel Marte,1
20230428,Emmanuel Rivera,1
20230428,Pavin Smith,0
20230428,Lourdes Gurriel Jr.,2
20230428,Christian Walker,2
20230428,Evan Longoria,0
20230428,Geraldo Perdomo,1
20230428,Corbin Carroll,1
20230428,Nick Ahmed,0
20230428,Josh Rojas,1
20230428,Gabriel Moreno,1
20230428,Alek Thomas,0
20230428,Mauricio Dubón,0
20230428,Jeremy Peña,1
20230428,Kyle Tucker,0
20230428,Alex Bregman,0
20230428,José Abreu,1
20230428,Corey Julks,1
20230428,Jake Meyers,0
20230428,Rylan Bannon,0
20230428,Martín Maldonado,0
20230428,Bryson Stott,1
20230428,Trea Turner,0
20230428,Kyle Schwarber,1
20230428,Nick Castellanos,0
20230428,J.T. Realmuto,2
20230428,Alec Bohm,0
20230428,Josh Harrison,0
20230428,Edmundo Sosa,2
20230428,Cristian Pache,1
20230428,Brandon Marsh,1
20230428,Mookie Betts,1
20230428,Freddie Freeman,3
20230428,Will Smith,1
20230428,Max Muncy,1
20230428,Jason Heyward,2
20230428,Trayce Thompson,0
20230428,James Outman,0
20230428,Miguel Vargas,1
20230428,David Peralta,0
20230428,Chris Taylor,0
20230428,Austin Barnes,0
20230428,Lars Nootbaar,1
20230428,Paul Goldschmidt,2
20230428,Nolan Gorman,0
20230428,Nolan Arenado,0
20230428,Willson Contreras,0
20230428,Alec Burleson,0
20230428,Paul DeJong,0
20230428,Brendan Donovan,2
20230428,Tommy Edman,0
20230428,Dylan Carlson,1
20230428,Jazz Chisholm Jr.,2
20230428,Garrett Cooper,0
20230428,Jorge Soler,1
20230428,Garrett Hampson,0
20230428,Luis Arraez,1
20230428,Avisaíl García,1
20230428,Jean Segura,2
20230428,Jesús Sánchez,0
20230428,Nick Fortes,1
20230428,Jon Berti,0
20230428,Nico Hoerner,1
20230428,Dansby Swanson,1
20230428,Ian Happ,2
20230428,Seiya Suzuki,0
20230428,Trey Mancini,1
20230428,Cody Bellinger,1
20230428,Patrick Wisdom,0
20230428,Eric Hosmer,1
20230428,Nick Madrigal,1
20230428,Yan Gomes,1
20230428,Nelson Velázquez,1
20230428,Christian Yelich,1
20230428,Willy Adames,1
20230428,William Contreras,1
20230428,Mike Brosseau,2
20230428,Blake Perkins,0
20230428,Brian Anderson,0
20230428,Luke Voit,0
20230428,Rowdy Tellez,2
20230428,Owen Miller,1
20230428,Brice Turang,0
20230428,Joey Wiemer,0
20230428,Taylor Ward,0
20230428,Mike Trout,1
20230428,Shohei Ohtani,1
20230428,Anthony Rendon,1
20230428,Hunter Renfroe,0
20230428,Brandon Drury,1
20230428,Gio Urshela,3
20230428,Chad Wallach,0
20230428,Matt Thaiss,0
20230428,Zach Neto,2
20230428,Max Kepler,1
20230428,Carlos Correa,0
20230428,Jorge Polanco,1
20230428,Byron Buxton,1
20230428,Trevor Larnach,1
20230428,Donovan Solano,0
20230428,Willi Castro,0
20230428,Jose Miranda,2
20230428,Joey Gallo,1
20230428,Christian Vázquez,0
20230428,Michael A. Taylor,1
20230428,Bobby Witt,1
20230428,Vinnie Pasquantino,0
20230428,Salvador Perez,3
20230428,MJ Melendez,1
20230428,Edward Olivares,3
20230428,Nick Pratto,3
20230428,Kyle Isbel,0
20230428,Hunter Dozier,0
20230428,Michael Massey,1
20230428,Brandon Nimmo,0
20230428,Starling Marte,0
20230428,Francisco Lindor,0
20230428,Pete Alonso,1
20230428,Jeff McNeil,0
20230428,Mark Canha,0
20230428,Tommy Pham,0
20230428,Brett Baty,1
20230428,Francisco Alvarez,1
20230428,Ronald Acuna Jr.,1
20230428,Matt Olson,1
20230428,Austin Riley,0
20230428,Ozzie Albies,0
20230428,Sean Murphy,0
20230428,Vaughn Grissom,1
20230428,Eddie Rosario,1
20230428,Kevin Pillar,1
20230428,Michael Harris II,0
20230428,Esteury Ruiz,1
20230428,Ryan Noda,3
20230428,Brent Rooker,3
20230428,Shea Langeliers,2
20230428,Conner Capel,0
20230428,Jordan Diaz,0
20230428,Jace Peterson,0
20230428,Kevin Smith,1
20230428,Tony Kemp,1
20230428,Jonathan India,2
20230428,TJ Friedl,2
20230428,Spencer Steer,0
20230428,Tyler Stephenson,2
20230428,Jake Fraley,2
20230428,Henry Ramos,2
20230428,Nick Senzel,2
20230428,Stuart Fairchild,2
20230428,Jose Barrero,2
20230428,Marcus Semien,1
20230428,Travis Jankowski,0
20230428,Nathaniel Lowe,1
20230428,Adolis García,2
20230428,Josh Jung,0
20230428,Jonah Heim,2
20230428,Robbie Grossman,3
20230428,Ezequiel Duran,1
20230428,Leody Taveras,0
20230428,DJ LeMahieu,0
20230428,Anthony Rizzo,1
20230428,Gleyber Torres,0
20230428,Willie Calhoun,1
20230428,Oswald Peraza,1
20230428,Oswaldo Cabrera,1
20230428,Franchy Cordero,0
20230428,Anthony Volpe,0
20230428,Aaron Hicks,0
20230428,Kyle Higashioka,1
20230428,George Springer,1
20230428,Bo Bichette,0
20230428,Vladimir Guerrero Jr.,0
20230428,Matt Chapman,2
20230428,Daulton Varsho,0
20230428,Alejandro Kirk,3
20230428,Brandon Belt,0
20230428,Whit Merrifield,2
20230428,Kevin Kiermaier,0
20230428,Julio Rodríguez,2
20230428,Ty France,0
20230428,Jarred Kelenic,2
20230428,Eugenio Suárez,0
20230428,Teoscar Hernández,0
20230428,Cal Raleigh,2
20230428,J.P. Crawford,0
20230428,José Caballero,0
20230428,Tommy La Stella,0
20230428,Kolten Wong,0
20230429,Alex Verdugo,2
20230429,Masataka Yoshida,1
20230429,Justin Turner,1
20230429,Rafael Devers,2
20230429,Jarren Duran,1
20230429,Raimel Tapia,2
20230429,Enmanuel Valdez,1
20230429,Christian Arroyo,3
20230429,Connor Wong,3
20230429,Steven Kwan,3
20230429,Amed Rosario,0
20230429,José Ramírez,3
20230429,Josh Naylor,3
20230429,Josh Bell,1
20230429,Gabriel Arias,0
20230429,Oscar Gonzalez,0
20230429,Will Brennan,0
20230429,Andrés Giménez,1
20230429,Mike Zunino,1
20230429,Myles Straw,2
20230429,Luis Robert Jr.,0
20230429,Oscar Colás,0
20230429,Andrew Vaughn,1
20230429,Gavin Sheets,1
20230429,Eloy Jiménez,1
20230429,Jake Burger,0
20230429,Yasmani Grandal,0
20230429,Adam Haseley,0
20230429,Elvis Andrus,1
20230429,Romy Gonzalez,0
20230429,Brandon Lowe,0
20230429,Yandy Díaz,0
20230429,Wander Franco,2
20230429,Randy Arozarena,2
20230429,Josh Lowe,2
20230429,Isaac Paredes,2
20230429,Taylor Walls,0
20230429,Luke Raley,0
20230429,Manuel Margot,1
20230429,Francisco Mejía,1
20230429,Jose Siri,1
20230429,Charlie Blackmon,0
20230429,Kris Bryant,0
20230429,Elias Díaz,1
20230429,Ryan McMahon,2
20230429,C.J. Cron,1
20230429,Randal Grichuk,2
20230429,Brenton Doyle,0
20230429,Alan Trejo,1
20230429,Yonathan Daza,0
20230429,Ezequiel Tovar,1
20230429,Josh Rojas,2
20230429,Geraldo Perdomo,3
20230429,Corbin Carroll,1
20230429,Lourdes Gurriel Jr.,0
20230429,Christian Walker,3
20230429,Evan Longoria,0
20230429,Pavin Smith,0
20230429,Emmanuel Rivera,3
20230429,Alek Thomas,2
20230429,Jose Herrera,2
20230429,Zach McKinstry,2
20230429,Jonathan Schoop,1
20230429,Riley Greene,2
20230429,Javier Báez,1
20230429,Spencer Torkelson,0
20230429,Nick Maton,2
20230429,Andy Ibáñez,0
20230429,Akil Baddoo,2
20230429,Matt Vierling,3
20230429,Jake Rogers,0
20230429,Zack Short,3
20230429,Austin Hays,2
20230429,Ryan Mountcastle,2
20230429,Ramón Urías,0
20230429,Anthony Santander,2
20230429,Jorge Mateo,1
20230429,James McCann,1
20230429,Adley Rutschman,0
20230429,Cedric Mullins,0
20230429,Ryan McKenna,0
20230429,Adam Frazier,1
20230429,Joey Ortiz,0
20230429,Ryan O'Hearn,0
20230429,Zach McKinstry,1
20230429,Zack Short,0
20230429,Riley Greene,1
20230429,Javier Báez,0
20230429,Nick Maton,0
20230429,Tyler Nevin,1
20230429,Eric Haase,0
20230429,Akil Baddoo,0
20230429,Miguel Cabrera,1
20230429,Matt Vierling,1
20230429,Andy Ibáñez,0
20230429,Austin Hays,2
20230429,Adley Rutschman,2
20230429,Ryan Mountcastle,1
20230429,Anthony Santander,0
20230429,Cedric Mullins,0
20230429,Jorge Mateo,1
20230429,James McCann,1
20230429,Ryan O'Hearn,0
20230429,Gunnar Henderson,1
20230429,Ryan McKenna,2
20230429,Joey Ortiz,1
20230429,Adam Frazier,0
20230429,Mauricio Dubón,0
20230429,Jeremy Peña,1
20230429,Yordan Alvarez,2
20230429,Alex Bregman,0
20230429,Kyle Tucker,0
20230429,José Abreu,1
20230429,Corey Julks,1
20230429,Jake Meyers,1
20230429,Martín Maldonado,0
20230429,Bryson Stott,0
20230429,Trea Turner,1
20230429,Kyle Schwarber,0
20230429,Nick Castellanos,2
20230429,Brandon Marsh,1
20230429,J.T. Realmuto,2
20230429,Alec Bohm,2
20230429,Kody Clemens,1
20230429,Jake Cave,3
20230429,Mookie Betts,1
20230429,Freddie Freeman,0
20230429,Will Smith,0
20230429,Chris Taylor,0
20230429,Max Muncy,0
20230429,Miguel Vargas,1
20230429,James Outman,2
20230429,Trayce Thompson,0
20230429,Austin Barnes,1
20230429,Tommy Edman,0
20230429,Brendan Donovan,0
20230429,Paul Goldschmidt,1
20230429,Nolan Arenado,0
20230429,Willson Contreras,1
20230429,Dylan Carlson,1
20230429,Tyler O'Neill,0
20230429,Paul DeJong,0
20230429,Andrew Knizner,0
20230429,Lars Nootbaar,0
20230429,Jazz Chisholm Jr.,3
20230429,Jorge Soler,0
20230429,Luis Arraez,3
20230429,Yuli Gurriel,2
20230429,Bryan De La Cruz,0
20230429,Jesús Sánchez,2
20230429,Jean Segura,0
20230429,Jacob Stallings,1
20230429,Garrett Hampson,1
20230429,Nico Hoerner,1
20230429,Dansby Swanson,0
20230429,Ian Happ,0
20230429,Seiya Suzuki,1
20230429,Cody Bellinger,1
20230429,Trey Mancini,2
20230429,Eric Hosmer,1
20230429,Nelson Velázquez,0
20230429,Patrick Wisdom,2
20230429,Tucker Barnhart,0
