Date,Name,Goal
19340527,Giovanni Ferrari (Italy),1
19340527,Anfilogino Guarisi (Italy),0
19340527,Giuseppe Meazza (Italy),1
19340527,Luis Monti (Italy),0
19340527,Raimundo Orsi (Italy),2
19340527,Mario Pizziolo (Italy),0
19340527,Virginio Rosetta (Italy),0
19340527,Angelo Schiavio (Italy),3
19340527,Ed Czerkiewicz (United States),0
19340527,Walter Dick (United States),0
19340527,Aldo Donelli (United States),1
19340527,Tom Florie (United States),0
19340527,Billy Gonsalves (United States),0
19340527,Julius Hjulian (United States),0
19340527,Willie McLean (United States),0
19340527,George Moorhouse (United States),0
19340527,Werner Nilsen (United States),0
19340527,Peter Pietras (United States),0
19340527,Francis Ryan (United States),0
19340527,Leonardo Cilaurren (Spain),0
19340527,Ciriaco Errasti (Spain),0
19340527,Guillermo Gorostiza (Spain),0
19340527,José Iraragorri (Spain),2
19340527,Ramón de la Fuente Leal (Spain),0
19340527,Isidro Lángara (Spain),1
19340527,Simón Lecue (Spain),0
19340527,Martín Marculeta (Spain),0
19340527,José Muguerza (Spain),0
19340527,Jacinto Quincoces (Spain),0
19340527,Ricardo Zamora (Spain),0
19340527,Alfredo Alves Tinoco (Brazil),0
19340527,Armandinho (Brazil),0
19340527,Rodolpho Barteczko (Brazil),0
19340527,Waldemar de Brito (Brazil),0
19340527,Heitor Canalli (Brazil),0
19340527,Roberto Gomes Pedrosa (Brazil),0
19340527,Sylvio Hoffmann (Brazil),0
19340527,Leônidas (Brazil),1
19340527,Luiz Luz (Brazil),0
19340527,Luís Mesquita de Oliveira (Brazil),0
19340527,Martim Mércio da Silveira (Brazil),0
19340527,Ernst Andersson (Sweden),0
19340527,Sven Andersson (Sweden),0
19340527,Nils Axelsson (Sweden),0
19340527,Rune Carlsson (Sweden),0
19340527,Gösta Dunker (Sweden),0
19340527,Ragnar Gustavsson (Sweden),0
19340527,Sven Jonasson (Sweden),2
19340527,Tore Keller (Sweden),0
19340527,Knut Kroon (Sweden),1
19340527,Nils Rosén (Sweden),0
19340527,Anders Rydberg (Sweden),0
19340527,Ernesto Belis (Argentina),1
19340527,Alfredo Devincenzi (Argentina),0
19340527,Héctor Freschi (Argentina),0
19340527,Alberto Galateo (Argentina),1
19340527,Roberto Irañeta (Argentina),0
19340527,Arcadio López (Argentina),0
19340527,José Nehin (Argentina),0
19340527,Juan Pedevilla (Argentina),0
19340527,Francisco Rúa (Argentina),0
19340527,Constantino Urbieta Sosa (Argentina),0
19340527,Federico Wilde (Argentina),0
19340527,André Abegglen (Switzerland),1
19340527,Joseph Bossi (Switzerland),0
19340527,Albert Guinchard (Switzerland),0
19340527,Ernst Hufschmid (Switzerland),0
19340527,Fernand Jaccard (Switzerland),0
19340527,Willy von Känel (Switzerland),0
19340527,Leopold Kielholz (Switzerland),2
19340527,Severino Minelli (Switzerland),0
19340527,Raymond Passello (Switzerland),0
19340527,Frank Séchehaye (Switzerland),0
19340527,Walter Weiler (Switzerland),0
19340527,Wim Anderiesen (Netherlands),0
19340527,Beb Bakhuys (Netherlands),0
19340527,Gejus van der Meulen (Netherlands),0
19340527,Puck van Heel (Netherlands),0
19340527,Joop van Nellen (Netherlands),0
19340527,Henk Pellikaan (Netherlands),0
19340527,Sjef van Run (Netherlands),0
19340527,Kick Smit (Netherlands),1
19340527,Leen Vente (Netherlands),1
19340527,Mauk Weber (Netherlands),0
19340527,Frank Wels (Netherlands),0
19340531,Josef Bican (Austria),0
19340531,Franz Cisar (Austria),0
19340531,Johann Horvath (Austria),1
19340531,Peter Platzer (Austria),0
19340531,Karl Sesta (Austria),0
19340531,Matthias Sindelar (Austria),0
19340531,Josef Smistik (Austria),0
19340531,Johann Urbanek (Austria),0
19340531,Rudolf Viertl (Austria),0
19340531,Franz Wagner (Austria),0
19340531,Karl Zischek (Austria),1
19340531,István Avar (Hungary),0
19340531,Tibor Kemény (Hungary),0
19340531,Imre Markos (Hungary),0
19340531,István Palotás (Hungary),0
19340531,György Sárosi (Hungary),1
19340531,László Sternberg (Hungary),0
19340531,Antal Szabó (Hungary),0
19340531,Antal Szalay (Hungary),0
19340531,György Szűcs (Hungary),0
19340531,Géza Toldi (Hungary),0
19340531,József Vágó (Hungary),0
19340531,Štefan Čambal (Czechoslovakia),0
19340531,Josef Čtyřoký (Czechoslovakia),0
19340531,František Junek (Czechoslovakia),0
19340531,Josef Košťálek (Czechoslovakia),0
19340531,Rudolf Krčil (Czechoslovakia),0
19340531,Oldřich Nejedlý (Czechoslovakia),1
19340531,František Plánička (Czechoslovakia),0
19340531,Antonín Puč (Czechoslovakia),0
19340531,Jiří Sobotka (Czechoslovakia),1
19340531,František Svoboda (Czechoslovakia),1
19340531,Ladislav Ženíšek (Czechoslovakia),0
19340531,André Abegglen (Switzerland),0
19340531,Albert Guinchard (Switzerland),0
19340531,Ernst Hufschmid (Switzerland),0
19340531,Fernand Jaccard (Switzerland),0
19340531,Alfred Jäck (Switzerland),0
19340531,Willy Jäggi (Switzerland),1
19340531,Willy von Känel (Switzerland),0
19340531,Leopold Kielholz (Switzerland),1
19340531,Severino Minelli (Switzerland),0
19340531,Frank Séchehaye (Switzerland),0
19340531,Walter Weiler (Switzerland),0
19340531,Willy Busch (Germany),0
19340531,Edmund Conen (Germany),0
19340531,Rudolf Gramlich (Germany),0
19340531,Sigmund Haringer (Germany),0
19340531,Karl Hohmann (Germany),2
19340531,Stanislaus Kobierski (Germany),0
19340531,Willibald Kreß (Germany),0
19340531,Ernst Lehner (Germany),0
19340531,Otto Siffling (Germany),0
19340531,Fritz Szepan (Germany),0
19340531,Paul Zielinski (Germany),0
19340531,Ernst Andersson (Sweden),0
19340531,Sven Andersson (Sweden),0
19340531,Nils Axelsson (Sweden),0
19340531,Rune Carlsson (Sweden),0
19340531,Gösta Dunker (Sweden),1
19340531,Ragnar Gustavsson (Sweden),0
19340531,Sven Jonasson (Sweden),0
19340531,Tore Keller (Sweden),0
19340531,Knut Kroon (Sweden),0
19340531,Nils Rosén (Sweden),0
19340531,Anders Rydberg (Sweden),0
19340531,Luigi Allemandi (Italy),0
19340531,Armando Castellazzi (Italy),0
19340531,Gianpiero Combi (Italy),0
19340531,Giovanni Ferrari (Italy),1
19340531,Enrique Guaita (Italy),0
19340531,Giuseppe Meazza (Italy),0
19340531,Luis Monti (Italy),0
19340531,Eraldo Monzeglio (Italy),0
19340531,Raimundo Orsi (Italy),0
19340531,Mario Pizziolo (Italy),0
19340531,Angelo Schiavio (Italy),0
19340531,Leonardo Cilaurren (Spain),0
19340531,Ciriaco Errasti (Spain),0
19340531,Guillermo Gorostiza (Spain),0
19340531,José Iraragorri (Spain),0
19340531,Ramón de la Fuente Leal (Spain),0
19340531,Isidro Lángara (Spain),0
19340531,José Muguerza (Spain),0
19340531,Jacinto Quincoces (Spain),0
19340531,Luis Regueiro (Spain),1
19340531,Federico Sáiz (Spain),0
19340531,Ricardo Zamora (Spain),0
19340601,Luigi Allemandi (Italy),0
19340601,Luigi Bertolini (Italy),0
19340601,Felice Borel (Italy),0
19340601,Gianpiero Combi (Italy),0
19340601,Attilio Demaría (Italy),0
19340601,Attilio Ferraris (Italy),0
19340601,Enrique Guaita (Italy),0
19340601,Giuseppe Meazza (Italy),1
19340601,Luis Monti (Italy),0
19340601,Eraldo Monzeglio (Italy),0
19340601,Raimundo Orsi (Italy),0
19340601,Crisant Bosch (Spain),0
19340601,Leonardo Cilaurren (Spain),0
19340601,Eduardo González Valiño (Spain),0
19340601,Campanal I (Spain),0
19340601,Juan José Nogués (Spain),0
19340601,Simón Lecue (Spain),0
19340601,José Muguerza (Spain),0
19340601,Jacinto Quincoces (Spain),0
19340601,Luis Regueiro (Spain),0
19340601,Martí Ventolrà (Spain),0
19340601,Ramón Zabalo (Spain),0
19340603,Jaroslav Burgr (Czechoslovakia),0
19340603,Štefan Čambal (Czechoslovakia),0
19340603,Josef Čtyřoký (Czechoslovakia),0
19340603,František Junek (Czechoslovakia),0
19340603,Josef Košťálek (Czechoslovakia),0
19340603,Rudolf Krčil (Czechoslovakia),0
19340603,Oldřich Nejedlý (Czechoslovakia),3
19340603,František Plánička (Czechoslovakia),0
19340603,Antonín Puč (Czechoslovakia),0
19340603,Jiří Sobotka (Czechoslovakia),0
19340603,František Svoboda (Czechoslovakia),0
19340603,Jakob Bender (Germany),0
19340603,Willy Busch (Germany),0
19340603,Edmund Conen (Germany),0
19340603,Sigmund Haringer (Germany),0
19340603,Stanislaus Kobierski (Germany),0
19340603,Willibald Kreß (Germany),0
19340603,Ernst Lehner (Germany),0
19340603,Rudolf Noack (Germany),1
19340603,Otto Siffling (Germany),0
19340603,Fritz Szepan (Germany),0
19340603,Paul Zielinski (Germany),0
19340603,Luigi Allemandi (Italy),0
19340603,Luigi Bertolini (Italy),0
19340603,Gianpiero Combi (Italy),0
19340603,Giovanni Ferrari (Italy),0
19340603,Attilio Ferraris (Italy),0
19340603,Enrique Guaita (Italy),1
19340603,Giuseppe Meazza (Italy),0
19340603,Luis Monti (Italy),0
19340603,Eraldo Monzeglio (Italy),0
19340603,Raimundo Orsi (Italy),0
19340603,Angelo Schiavio (Italy),0
19340603,Josef Bican (Austria),0
19340603,Franz Cisar (Austria),0
19340603,Peter Platzer (Austria),0
19340603,Anton Schall (Austria),0
19340603,Karl Sesta (Austria),0
19340603,Matthias Sindelar (Austria),0
19340603,Josef Smistik (Austria),0
19340603,Johann Urbanek (Austria),0
19340603,Rudolf Viertl (Austria),0
19340603,Franz Wagner (Austria),0
19340603,Karl Zischek (Austria),0
19340607,Jakob Bender (Germany),0
19340607,Willy Busch (Germany),0
19340607,Edmund Conen (Germany),1
19340607,Matthias Heidemann (Germany),0
19340607,Hans Jakob (Germany),0
19340607,Paul Janes (Germany),0
19340607,Ernst Lehner (Germany),2
19340607,Reinhold Münzenberg (Germany),0
19340607,Otto Siffling (Germany),0
19340607,Fritz Szepan (Germany),0
19340607,Paul Zielinski (Germany),0
19340607,Josef Bican (Austria),0
19340607,Georg Braun (Austria),0
19340607,Franz Cisar (Austria),0
19340607,Johann Horvath (Austria),1
19340607,Peter Platzer (Austria),0
19340607,Karl Sesta (Austria),1
19340607,Josef Smistik (Austria),0
19340607,Johann Urbanek (Austria),0
19340607,Rudolf Viertl (Austria),0
19340607,Franz Wagner (Austria),0
19340607,Karl Zischek (Austria),0
19340610,Luigi Allemandi (Italy),0
19340610,Luigi Bertolini (Italy),0
19340610,Gianpiero Combi (Italy),0
19340610,Giovanni Ferrari (Italy),0
19340610,Attilio Ferraris (Italy),0
19340610,Enrique Guaita (Italy),0
19340610,Giuseppe Meazza (Italy),0
19340610,Luis Monti (Italy),0
19340610,Eraldo Monzeglio (Italy),0
19340610,Raimundo Orsi (Italy),1
19340610,Angelo Schiavio (Italy),1
19340610,Štefan Čambal (Czechoslovakia),0
19340610,Josef Čtyřoký (Czechoslovakia),0
19340610,František Junek (Czechoslovakia),0
19340610,Josef Košťálek (Czechoslovakia),0
19340610,Rudolf Krčil (Czechoslovakia),0
19340610,Oldřich Nejedlý (Czechoslovakia),0
19340610,František Plánička (Czechoslovakia),0
19340610,Antonín Puč (Czechoslovakia),1
19340610,Jiří Sobotka (Czechoslovakia),0
19340610,František Svoboda (Czechoslovakia),0
19340610,Ladislav Ženíšek (Czechoslovakia),0
